src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix provides indian food in the £20-25 price range. It is located in the riverside. It is near Crowne Plaza Hotel. It has a high customer rating and is not kid friendly.	0.4068	0.4276	5.7124	0.4152	0.4938	1.3044
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix provides indian food in the £20-25 price range. It is located in the riverside. It is near Crowne Plaza Hotel. Its customer rating is high.	0.5014	0.5217	6.2694	0.3621	0.5374	1.5727
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap indian restaurant in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family-friendly.	0.5125	0.5283	5.8156	0.3987	0.5947	2.1445
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix provides indian food in the cheap price range. It is located in the city centre. Its customer rating is 5 out of 5. It is near Crowne Plaza Hotel.	0.8780	0.8810	6.2866	0.5245	0.7324	3.5819
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap indian restaurant in the riverside area near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family friendly.	0.1405	0.1824	2.4044	0.3043	0.3828	0.4126
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Phoenix is a cheap indian restaurant in the riverside area near Express by Holiday Inn. It has a customer rating of 5 out of 5 and is not family friendly.	0.6278	0.6392	5.3685	0.5109	0.6816	2.1224
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Phoenix provides indian food in the cheap price range. It is located in the riverside area. It is near Express by Holiday Inn. Its customer rating is 5 out of 5.	0.4614	0.4812	5.4878	0.3859	0.5731	2.3720
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Phoenix is a cheap indian restaurant in the city centre near Express by Holiday Inn. It has an average customer rating and is not family friendly.	0.7069	0.7186	6.0067	0.4048	0.6724	1.9127
name[The Plough], eatType[pub], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a pub providing chinese food in the £20-25 price range. It is located in the riverside area. It is kids friendly and is near Raja Indian Cuisine.	0.4719	0.4911	5.4745	0.4161	0.5736	1.6797
name[The Plough], eatType[pub], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a cheap chinese pub in the riverside area near Raja Indian Cuisine. It is family friendly.	0.9174	0.9217	5.4881	0.4760	0.8474	3.1132
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a high priced chinese pub in the city centre near Raja Indian Cuisine. It is not child friendly.	0.5084	0.5254	4.4596	0.4068	0.6587	1.4090
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a child friendly pub serving chinese food in the high price range. It is located in the city centre near Raja Indian Cuisine.	0.7293	0.7387	5.1029	0.5200	0.8846	3.6076
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a high priced chinese pub in the riverside area near Raja Indian Cuisine. It is not child friendly.	0.6755	0.6905	5.5304	0.4255	0.6897	1.9251
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a child friendly pub serving chinese food in the high price range. It is located in the riverside area near Raja Indian Cuisine.	0.8402	0.8464	5.7111	0.5092	0.8658	4.0103
name[The Plough], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a cheap chinese pub in the city centre near Raja Indian Cuisine. It is not family friendly.	0.6051	0.6250	4.1238	0.3547	0.5782	1.2050
name[The Plough], eatType[restaurant], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the £20-25 price range. It is located in the riverside area. It is near Raja Indian Cuisine.	0.3796	0.4146	5.2647	0.3260	0.5025	1.5132
name[The Plough], eatType[restaurant], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the cheap price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.8663	0.8703	6.5042	0.5135	0.8834	2.1665
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a high priced chinese restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.5084	0.5254	4.4596	0.4068	0.6587	1.4180
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.8334	0.8358	4.9764	0.5202	0.8882	2.7342
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a high priced chinese restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.6067	0.6251	5.1303	0.4255	0.6730	1.8961
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.9016	0.9058	5.6574	0.5135	0.8834	3.2318
name[The Plough], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a cheap chinese restaurant in the city centre near Raja Indian Cuisine. It is not family friendly.	0.6051	0.6250	4.1238	0.3547	0.5782	1.2274
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub that provides chinese food in the less than £20 price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.9157	0.9185	6.7676	0.9801	0.9521	2.8497
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a cheap chinese pub in the riverside area near Raja Indian Cuisine. It is not family friendly.	0.6255	0.6465	4.8407	0.4196	0.6373	1.1493
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub that provides chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.5406	0.5588	5.2508	0.4706	0.8042	1.3955
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a moderately priced chinese pub in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.8447	0.8524	6.1341	0.4495	0.7466	2.0902
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a moderately priced chinese pub in the city centre near Raja Indian Cuisine. It is kid friendly.	0.6896	0.7042	5.5415	0.5346	0.8594	2.8820
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a moderately priced chinese pub in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.5310	0.5575	5.2419	0.4193	0.6369	1.4442
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub providing chinese food in the moderate price range. It is located in the riverside area. It is kids friendly and is near Raja Indian Cuisine.	0.8170	0.8229	5.4432	0.5890	0.9242	2.7733
name[The Punter], eatType[pub], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub providing chinese food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.5786	0.5956	5.2030	0.4061	0.5889	1.1568
name[The Punter], eatType[pub], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a kids friendly pub serving english food in the £20-25 price range. It is located in the riverside area near Raja Indian Cuisine.	0.4655	0.4885	5.5334	0.4299	0.6971	1.6489
name[The Punter], eatType[pub], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a cheap family friendly pub serving english food in the riverside area near Raja Indian Cuisine.	0.8041	0.8154	5.7482	0.5086	0.8691	2.6523
name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a high priced english pub in the city centre near Raja Indian Cuisine. It is not child friendly.	0.5562	0.5730	3.7665	0.4439	0.6453	1.0804
name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a child-friendly pub serving english food in the high price range. It is located in the city centre near Raja Indian Cuisine.	0.5602	0.5799	5.5542	0.4724	0.7557	1.9381
name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a high priced english pub in the riverside area near Raja Indian Cuisine. It is not child friendly.	0.4023	0.4362	4.5615	0.4557	0.5428	1.2565
name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a child friendly english pub in the riverside area near Raja Indian Cuisine. It has a high price range.	0.5553	0.5776	5.4141	0.4100	0.6888	0.8462
name[The Punter], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is an italian pub located in the city centre near Rainbow Vegetarian Café. It is not child friendly and has an average customer rating and a high price range.	0.9430	0.9448	6.7160	0.5787	0.8729	3.6619
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a restaurant providing chinese food in the less than £20 price range. It is near Raja Indian Cuisine in the city centre.	0.9380	0.9404	6.3717	0.5688	0.7922	2.9512
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a cheap chinese restaurant in the riverside area near Raja Indian Cuisine. It is not family friendly.	0.6255	0.6465	4.8407	0.4196	0.6373	1.1705
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.4970	0.5204	4.9905	0.4284	0.7318	1.6073
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a moderately priced chinese restaurant in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.8447	0.8524	6.1341	0.4495	0.7466	2.1100
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the moderate price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.4302	0.4577	4.4889	0.3897	0.6693	1.6804
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a moderately priced chinese restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly.	0.5310	0.5575	5.2419	0.4193	0.6369	1.3810
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.9016	0.9058	5.4668	0.5135	0.8834	3.0529
name[The Punter], eatType[restaurant], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the more than £30 price range. It is located near Raja Indian Cuisine in the riverside.	0.4721	0.4924	3.3643	0.3819	0.4942	0.6626
name[The Punter], eatType[restaurant], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a kid friendly english restaurant near Raja Indian Cuisine in the riverside area with a price range of £20-25.	0.4587	0.4850	4.4458	0.4014	0.5814	2.3730
name[The Punter], eatType[restaurant], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a cheap english restaurant in the riverside area near Raja Indian Cuisine. It is family friendly.	0.8409	0.8497	6.5350	0.5357	0.8148	2.3923
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a high priced english restaurant in the city centre near Raja Indian Cuisine. It is not child friendly.	0.5562	0.5730	3.7665	0.4439	0.6453	1.0985
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a child-friendly english restaurant in the city centre near Raja Indian Cuisine. It has a high price range.	0.6836	0.6993	5.4022	0.4317	0.5861	1.7345
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a high priced english restaurant in the riverside area near Raja Indian Cuisine. It is not child friendly.	0.4023	0.4362	4.5615	0.4557	0.5428	1.2074
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a child friendly english restaurant in the riverside area near Raja Indian Cuisine. It has a high price range.	0.5553	0.5776	5.4141	0.4100	0.6888	0.8626
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the cheap price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is average.	0.5036	0.5209	5.1440	0.3710	0.5296	2.1856
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a cheap indian restaurant in the riverside area near Express by Holiday Inn. It has an average customer rating and is not family friendly.	0.6130	0.6279	5.9526	0.4390	0.6058	2.5978
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the cheap price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is average.	0.4888	0.5082	5.1463	0.3725	0.6169	2.4535
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. It has a customer rating of 1 out of 5 and is not child friendly.	0.6588	0.6672	6.0545	0.5255	0.7427	2.3810
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.	1.0000	1.0000	6.0993	1.0000	1.0000	6.6940
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 1 out of 5. It is not child friendly.	0.7237	0.7304	6.3693	0.5792	0.8852	2.6704
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.	0.5355	0.5516	5.9261	0.4083	0.5000	2.0280
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. It has an average customer rating and is not child friendly.	0.7329	0.7398	6.2364	0.5031	0.6216	1.9933
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the high price range. It is located in the city centre. Its customer rating is average. It is near Express by Holiday Inn.	0.4885	0.5052	5.5798	0.3968	0.5850	2.0318
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. It has an average customer rating and is not child friendly.	0.6126	0.6243	6.0203	0.4173	0.5895	1.5732
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is average.	0.5576	0.5724	5.1701	0.4649	0.6964	3.6238
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the less than £20 price range. It is located near the Express by Holiday Inn in the city centre. Its customer rating is low.	0.3769	0.3976	5.0825	0.3544	0.5294	1.2552
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the less than £20 price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is low.	0.3427	0.3664	4.5352	0.4048	0.5922	2.1042
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the less than £20 price range. It is near Express by Holiday Inn in the riverside. Its customer rating is low.	0.8186	0.8208	6.0404	0.5341	0.8544	4.1917
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the less than £20 price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is low.	0.3751	0.4026	4.9849	0.4131	0.6774	2.0150
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a moderately priced indian restaurant in the city centre near Express by Holiday Inn. It is not kid friendly and has a customer rating of 1 out of 5.	0.5446	0.5627	5.8966	0.4194	0.5922	2.6861
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.	0.8590	0.8607	4.9702	0.5586	0.9180	6.9096
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a moderately priced indian restaurant in the riverside area near Express by Holiday Inn. It has a customer rating of 1 out of 5 and is not kid friendly.	0.6007	0.6150	5.5486	0.4215	0.7327	1.5823
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.	0.9316	0.9336	6.9380	0.5543	0.9155	2.8683
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a moderately priced indian restaurant in the city centre near Express by Holiday Inn. It has a customer rating of 3 out of 5 and is not kid friendly.	0.6245	0.6328	6.0090	0.4485	0.7788	1.6890
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a moderately priced indian restaurant in the city centre near Express by Holiday Inn. It has a customer rating of 3 out of 5 and is kid friendly.	0.8111	0.8174	6.5484	0.4603	0.7194	2.5499
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a moderately priced indian restaurant in the riverside area near Express by Holiday Inn. It has a customer rating of 3 out of 5 and is not kid friendly.	0.6142	0.6281	6.1586	0.4895	0.5905	1.9267
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in the riverside. It is near the Express by Holiday Inn. Its customer rating is 3 out of 5.	0.4466	0.4663	5.5851	0.3530	0.5726	1.6298
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the more than £30 price range. It is located in the city centre. It is near Express by Holiday Inn. It has a high customer rating and is not child friendly.	0.6242	0.6343	6.4974	0.4212	0.5044	1.6744
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the more than £30 price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is high.	0.9316	0.9336	6.1449	0.5586	0.9180	2.9260
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the more than £30 price range. It is located in the riverside. It is near the Express by Holiday Inn. It has a high customer rating and is not child friendly.	0.8275	0.8316	6.2730	0.5742	0.8679	1.7626
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the more than £30 price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is high.	0.3573	0.3848	5.3903	0.3827	0.5474	2.1661
name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing italian food in the £20-25 price range. It is located in the city centre. It is near Express by Holiday Inn. It has a high customer rating and is not kid friendly.	0.4267	0.4436	4.9869	0.4360	0.5883	0.8136
name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing italian food in the £20-25 price range. It is near Express by Holiday Inn in the city centre. It has a high customer rating and is kid friendly.	0.5563	0.5698	5.5349	0.4491	0.5743	1.5035
name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing italian food in the £20-25 price range. It is located in the riverside area near the Express by Holiday Inn. It has a high customer rating and is not kid friendly.	0.6977	0.7061	6.8183	0.4781	0.6496	2.2274
name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an italian restaurant in the riverside area near the Express by Holiday Inn. It is kid friendly and has a high customer rating and a price range of £20-25.	0.6044	0.6171	6.1666	0.5040	0.6790	1.0701
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a cheap italian restaurant located in the city centre near Express by Holiday Inn. It has a customer rating of 5 out of 5 and is not family-friendly.	0.1922	0.2264	3.1809	0.2799	0.3871	1.6438
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant located in the city centre near Rainbow Vegetarian Café. It has a customer rating of 5 out of 5 and is not family-friendly.	0.6617	0.6728	5.4575	0.4600	0.6211	3.8661
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap, family-friendly restaurant located in the city centre near Rainbow Vegetarian Café. It serves italian food and has a customer rating of 5 out of 5.	0.7141	0.7230	5.8278	0.4757	0.8034	3.0319
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant in the riverside area near Rainbow Vegetarian Café. It has a customer rating of 5 out of 5 and is not family-friendly.	0.3734	0.4014	5.3780	0.3721	0.5066	1.7528
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is an italian restaurant in the riverside area near the Rainbow Vegetarian Café. It is family friendly and has a customer rating of 5 out of 5 and is cheap.	0.5522	0.5682	5.7218	0.3837	0.4894	0.9090
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant in the city centre near Rainbow Vegetarian Café. It is not family-friendly and has an average customer rating.	0.7564	0.7670	6.3565	0.5027	0.7831	2.1063
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap, family-friendly restaurant located in the city centre near Rainbow Vegetarian Café. It serves italian food and has an average customer rating.	0.7725	0.7818	6.8041	0.4994	0.7898	3.0885
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant in the riverside area near the Rainbow Vegetarian Café. It has an average customer rating and is not family-friendly.	0.2762	0.3180	2.6969	0.2953	0.4628	0.9775
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is an italian restaurant in the riverside area near the Rainbow Vegetarian Café. It is family friendly and has an average customer rating and a cheap price range.	0.4287	0.4519	5.3163	0.4615	0.6224	0.8380
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is an italian restaurant in the city centre near Rainbow Vegetarian Café. It has a customer rating of 1 out of 5 and is not child friendly.	0.7220	0.7322	6.4428	0.4324	0.6061	2.1487
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a child friendly italian restaurant in the city centre near Rainbow Vegetarian Café. It has a customer rating of 1 out of 5 and a high price range.	0.7683	0.7761	6.3761	0.4361	0.7235	2.5975
name[The Punter], eatType[restaurant], food[Italian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is an italian restaurant in the riverside area near the Rainbow Vegetarian Café. It has a customer rating of 1 out of 5 and is not child friendly.	0.5370	0.5558	6.3554	0.4079	0.6094	2.4105
