src	sys_out	BLEU	sentBLEU	NIST	METEOR	ROUGE_L	CIDEr
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a children friendly fast food restaurant in riverside near Raja Indian Cuisine with a price range of more than £30.	0.5605	0.5714	4.5281	0.4306	0.7050	1.9919
name[The Phoenix], eatType[restaurant], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a kid friendly french restaurant in riverside near Raja Indian Cuisine with a price range of £20-25.	0.9256	0.9292	6.1476	0.5181	0.8482	2.4045
name[The Phoenix], eatType[restaurant], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap family friendly french restaurant in riverside near Raja Indian Cuisine.	0.6795	0.6908	3.9123	0.4485	0.7488	2.0890
name[The Phoenix], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a high priced french restaurant in riverside near Raja Indian Cuisine. It is child friendly.	0.5676	0.5895	4.7905	0.4155	0.7367	2.3881
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix provides indian food in the £20-25 price range. It is located in the city centre. It is near Crowne Plaza Hotel. Its customer rating is high.	0.4783	0.4965	5.2696	0.4255	0.5740	1.1917
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a restaurant providing indian food in the £20-25 price range. It is located in the city centre. It is near Crowne Plaza Hotel. Its customer rating is high.	1.0000	1.0000	6.6748	1.0000	1.0000	4.8739
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix provides indian food in the £20-25 price range. It is located in the riverside. It is near Crowne Plaza Hotel. Its customer rating is high.	0.2631	0.3010	5.5429	0.3399	0.4381	1.3093
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a restaurant providing indian food in the £20-25 price range. It is located in the riverside. It is near Crowne Plaza Hotel. Its customer rating is high.	0.5384	0.5549	6.2924	0.3993	0.6129	1.9420
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix provides indian food in the cheap price range. It is located in the city centre. It is near the Crowne Plaza Hotel. Its customer rating is 5 out of 5.	0.9102	0.9128	7.1994	0.5377	0.9042	2.7200
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix provides indian food in the low price range. It is located in the city centre. It is near Crowne Plaza Hotel. Its customer rating is 5 out of 5.	0.8507	0.8544	6.0045	0.5421	0.8849	3.7577
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap indian restaurant in the riverside area near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family friendly.	0.1405	0.1824	2.4044	0.3043	0.3828	0.4126
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Phoenix is a cheap indian restaurant in the riverside area near Express by Holiday Inn. It has a customer rating of 5 out of 5 and is not family friendly.	0.6278	0.6392	5.3685	0.5109	0.6816	2.1224
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Phoenix provides indian food in the low price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 5 out of 5.	0.4213	0.4435	5.1233	0.3459	0.5484	2.1346
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Phoenix is a cheap indian restaurant in the city centre near Express by Holiday Inn. It has an average customer rating and is not family friendly.	0.7069	0.7186	6.0067	0.4048	0.6724	1.9127
name[The Plough], eatType[pub], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a pub that provides chinese food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.4909	0.5136	5.7975	0.3730	0.6269	2.0067
name[The Plough], eatType[pub], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a cheap family friendly chinese pub in riverside near Raja Indian Cuisine.	0.5239	0.5586	2.2443	0.4256	0.6529	1.6885
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a high priced chinese pub located in the city centre near Raja Indian Cuisine. It is not child friendly.	0.5168	0.5348	4.8327	0.4036	0.6471	1.5981
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.8334	0.8358	4.9764	0.5202	0.8882	2.6844
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a high priced chinese pub in riverside near Raja Indian Cuisine. It is not child friendly.	0.5777	0.6053	4.4282	0.4497	0.6412	1.6426
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a pub providing chinese food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine.	1.0000	1.0000	6.0998	1.0000	1.0000	5.3722
name[The Plough], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a low-priced chinese pub located in the city centre near Raja Indian Cuisine. It is not family friendly.	0.5658	0.5900	4.4926	0.3424	0.5698	1.2103
name[The Plough], eatType[restaurant], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the £20-25 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.3945	0.4303	5.3449	0.3288	0.5100	1.4800
name[The Plough], eatType[restaurant], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the cheap price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.8663	0.8703	6.5042	0.5135	0.8834	2.1665
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a high priced chinese restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly.	0.5168	0.5348	4.8327	0.4036	0.6471	1.5923
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.8334	0.8358	4.9764	0.5202	0.8882	2.7342
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Plough provides chinese food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not children friendly.	0.5334	0.5521	5.2308	0.4069	0.5874	1.7303
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough provides chinese food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.9016	0.9058	5.6574	0.5135	0.8834	3.2318
name[The Plough], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a cheap chinese restaurant located in the city centre near Raja Indian Cuisine. It is not family friendly.	0.5658	0.5900	4.4926	0.3519	0.5698	1.3787
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub that provides chinese food for less than £20. It is located in the city centre near Raja Indian Cuisine.	0.8942	0.8985	5.1530	0.5171	0.8988	2.6028
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a pub providing chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not family friendly.	0.9422	0.9438	6.5399	0.6767	0.9318	2.2647
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub that provides chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.5406	0.5588	5.2508	0.4706	0.8042	1.3955
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a moderately priced chinese pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.8524	0.8594	6.4634	0.4798	0.7535	2.2338
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub that provides chinese food in the moderate price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.4314	0.4546	4.2317	0.4307	0.7069	1.4465
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a moderately priced chinese pub in riverside near Raja Indian Cuisine. It is not kid friendly.	0.5644	0.5869	4.3584	0.4087	0.6636	1.2655
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub providing chinese food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.	1.0000	1.0000	5.8491	1.0000	1.0000	5.0686
name[The Punter], eatType[pub], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a pub providing chinese food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.5786	0.5956	5.2030	0.4061	0.5889	1.1568
name[The Punter], eatType[pub], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a kid friendly english pub near Raja Indian Cuisine in the riverside area with a price range of £20-25.	0.4587	0.4850	4.4458	0.4014	0.5814	2.4047
name[The Punter], eatType[pub], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a cheap family friendly english pub near Raja Indian Cuisine in riverside.	0.7313	0.7421	3.3951	0.4940	0.7752	2.3001
name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a high priced english pub near Raja Indian Cuisine in the city centre. It is not child friendly.	0.4945	0.5161	3.8081	0.4190	0.4687	1.0147
name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a high priced english pub located in the city centre near Raja Indian Cuisine. It is children friendly.	0.7064	0.7211	5.3731	0.4265	0.7382	2.0931
name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a high priced english pub near Raja Indian Cuisine in riverside. It is not child friendly.	0.4056	0.4319	3.6739	0.4249	0.6378	1.0979
name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a high priced english pub near Raja Indian Cuisine in riverside. It is child friendly.	0.3155	0.3656	4.1439	0.3938	0.5601	0.8245
name[The Punter], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is an italian pub near Rainbow Vegetarian Café in the city centre. It has a high price range and an average customer rating. It is not child friendly.	0.7968	0.8035	6.0184	0.5118	0.6376	3.3804
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the less than £20 price range. It is located in the city centre. It is located near Raja Indian Cuisine.	0.8207	0.8272	5.7861	0.5321	0.8871	2.3355
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter provides chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not family friendly.	0.8717	0.8757	6.2562	0.5520	0.8328	2.4615
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.4970	0.5204	4.9905	0.4284	0.7318	1.6073
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a moderately priced chinese restaurant located in the city centre near Raja Indian Cuisine. It is not kid friendly.	0.8524	0.8594	6.4634	0.4798	0.7535	2.2421
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the moderate price range. It is located in the city centre. It is near Raja Indian Cuisine.	0.4302	0.4577	4.4889	0.3897	0.6693	1.6804
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter provides chinese food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine. It is not kids friendly.	0.6669	0.6791	6.1719	0.3914	0.6296	1.6256
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.9016	0.9058	5.4668	0.5135	0.8834	3.0529
name[The Punter], eatType[restaurant], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter provides chinese food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.	0.5221	0.5426	4.3398	0.3780	0.5621	0.8583
name[The Punter], eatType[restaurant], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a kid friendly english restaurant in riverside near Raja Indian Cuisine with a price range of £20-25.	0.5723	0.5937	4.6319	0.4428	0.7064	2.6480
name[The Punter], eatType[restaurant], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a cheap family friendly english restaurant near Raja Indian Cuisine in riverside.	0.7313	0.7421	3.3951	0.4940	0.7752	2.3270
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a high priced english restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly.	0.6368	0.6506	4.2120	0.4879	0.6781	1.3042
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a children friendly english restaurant near Raja Indian Cuisine in the city centre. It has a high price range.	0.6471	0.6647	5.8914	0.4292	0.7271	2.2001
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a high priced english restaurant near Raja Indian Cuisine in riverside. It is not child friendly.	0.4056	0.4319	3.6739	0.4249	0.6378	1.0525
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a high priced english restaurant in riverside near Raja Indian Cuisine. It is children friendly.	0.4450	0.4812	4.7684	0.4042	0.5945	0.8741
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the low price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is average.	0.4989	0.5162	4.9940	0.3508	0.5141	2.0542
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a cheap indian restaurant in the riverside area near Express by Holiday Inn. It has an average customer rating and is not family friendly.	0.6130	0.6279	5.9526	0.4390	0.6058	2.5978
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the low price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is average.	0.3896	0.4151	4.8109	0.3550	0.5826	2.0862
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.	0.5473	0.5606	5.9119	0.4300	0.5634	1.7155
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the high price range. It is located in the city centre. Its customer rating is 1 out of 5 and is children friendly. It is located near the Express by Holiday Inn.	0.7484	0.7548	5.2262	0.5127	0.6624	3.5007
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.	0.7301	0.7375	6.3144	0.5037	0.7887	2.9306
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the high price range. It is near Express by Holiday Inn in the riverside. Its customer rating is 1 out of 5.	0.5355	0.5517	5.5084	0.3466	0.4816	1.3706
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is average.	0.5829	0.5975	5.5856	0.3948	0.5632	1.8953
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is average.	0.5561	0.5708	5.7963	0.4477	0.7057	2.3877
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. It has an average customer rating and is not children friendly.	0.5552	0.5690	5.9598	0.4173	0.5650	1.5214
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is average.	0.5576	0.5724	5.1701	0.4649	0.6964	3.6238
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the low price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is low.	0.5042	0.5190	5.4362	0.3624	0.6250	1.7352
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the less than £20 price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is low.	0.3427	0.3664	4.5352	0.4048	0.5922	2.1042
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the less than £20 price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is low. It is not family friendly.	0.8886	0.8914	6.3801	0.5762	0.8616	4.3684
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the less than £20 price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is low.	0.3751	0.4026	4.9849	0.4131	0.6774	2.0150
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in the city centre. Its customer rating is 1 out of 5 and is not kids friendly. It is near the Express by Holiday Inn.	0.7611	0.7674	6.3756	0.5271	0.6624	2.5154
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the moderate price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.	1.0000	1.0000	5.2552	1.0000	1.0000	10.0000
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 1 out of 5. It is not kids friendly.	0.8192	0.8237	6.2397	0.5748	0.8616	1.8041
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing indian food in the moderate price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.	1.0000	1.0000	7.3861	1.0000	1.0000	3.8116
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in the city centre. It has a customer rating of 3 out of 5 and is not kids friendly. It is near the Express by Holiday Inn.	0.7278	0.7344	5.7830	0.5006	0.6536	1.9419
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in city centre. It is near Express by Holiday Inn. Its customer rating is 3 out of 5.	0.5808	0.5932	5.8745	0.4033	0.5736	1.9710
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in the riverside. Its customer rating is 3 out of 5 and is not kids friendly. It is near the Express by Holiday Inn.	0.7285	0.7359	6.2388	0.5227	0.6529	1.3608
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the moderate price range. It is located in the riverside. Its customer rating is 3 out of 5 and is kids friendly. It is located in the city centre.	0.3715	0.3931	5.3000	0.3106	0.4940	1.4186
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the more than 30 pound price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is high.	0.4411	0.4605	5.2367	0.3269	0.4705	1.0827
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the more than £30 price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is high.	0.9316	0.9336	6.1449	0.5586	0.9180	2.9260
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter provides indian food in the price range more than £30. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is high.	0.7557	0.7618	6.1541	0.5108	0.8544	3.0046
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter provides indian food in the more than £30 price range. It is near Express by Holiday Inn in the riverside. Its customer rating is high.	0.4170	0.4433	5.4462	0.3505	0.5710	2.2554
name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an italian restaurant near Express by Holiday Inn in the city centre. It is not kid friendly and has a price range of £20-25 and a high customer rating.	0.6624	0.6713	6.2966	0.5005	0.6598	2.0717
name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a kid friendly italian restaurant located in the city centre near the Express by Holiday Inn. It has a price range of £20-25 and a high customer rating.	0.6562	0.6675	6.0786	0.4335	0.7138	1.5493
name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an italian restaurant near Express by Holiday Inn in the riverside area. It is not kid friendly and has a price range of £20-25 and a high customer rating.	0.8749	0.8787	7.0330	0.4972	0.6729	3.3779
name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a restaurant providing italian food in the £20-25 price range. It is near Express by Holiday Inn in the riverside. Its customer rating is high.	0.4315	0.4525	5.1822	0.3969	0.5227	1.6875
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a cheap italian restaurant located in the city centre near Express by Holiday Inn. It is not family-friendly and has a customer rating of 5 out of 5.	0.1973	0.2318	3.1809	0.2915	0.3871	1.6616
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant located in the city centre near Rainbow Vegetarian Café. It is not family-friendly and has a customer rating of 5 out of 5.	0.7254	0.7341	5.5369	0.4600	0.6538	3.9149
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant located in the city centre near Rainbow Vegetarian Café. It is family-friendly and has a customer rating of 5 out of 5.	0.7753	0.7800	5.6207	0.4476	0.7825	2.9066
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant near Rainbow Vegetarian Café in riverside. It is not family-friendly and has a customer rating of 5 out of 5.	0.4064	0.4361	5.1889	0.3726	0.5074	1.9596
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant in the riverside area near Rainbow Vegetarian Café. It is family friendly and has a customer rating of 5 out of 5.	0.6132	0.6270	6.4265	0.3956	0.5266	1.1241
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant located in the city centre near the Rainbow Vegetarian Café. It is not family-friendly and has an average customer rating.	0.7446	0.7537	6.3814	0.5238	0.8435	1.7989
name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]	The Punter is a cheap italian restaurant located in the city centre near the Rainbow Vegetarian Café. It is family-friendly and has an average customer rating.	0.6767	0.6913	6.5540	0.4644	0.7898	2.8862
