MR	output
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a pub in the riverside area near Raja Indian Cuisine . Prices range from £ 20 - 25 . Prices are £ 20 - 25 . It is a new kids friendly pub to get French food . The bill fall fall in the riverside area .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Café Sicilia]"	The Phoenix is a pub featuring French food with prices between £ 20 - 25 . It is located in the city center near Café Sicilia and is not children friendly .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Café Sicilia]"	There is a pub called The Phoenix that offers French food in the city centre near Café Sicilia . It has 3 out of 5 customer reviews and is kid friendly .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	In the riverside area , near Café Sicilia , there is a pub that serves French food called The Phoenix . It is not kid friendly and has a customer rating of 3 out of 5 .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	The Phoenix is a pub near Café Sicilia . They serve French food and are kid friendly . They are priced £ 20 - 25 and are rated 3 out of 5 .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	Near the Crowne Plaza Hotel , there is a three star wine and cheese restaurant called The Phoenix . It is family friendly and is medium priced .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a pub that delivers French cuisine . It is highly rated and is not kids friendly . It is located in the city centre near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	A kid friendly pub with high ratings named The Phoenix serves French food and has a price range of 20 - 25 euros . It is located in the city centre near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a pub that provides French food in the £ 20 - 25 price range . It is located in the riverside . It is near Crowne Plaza Hotel . Its customer rating is high .
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	There is a medium - price pub called The Phoenix that provides expensive food . It is located near Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Go to The Phoenix , a great pub located near Raja Indian Cuisine . It offers products at a low price .
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a cheap French pub located in the city centre near the Crowne Plaza Hotel . It has a perfect customer rating of 5 out of 5 and is not a family - friendly environment .
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	Near the Crowne Plaza Hotel in the city centre is a well rated , family - friendly French pub offering cheap food called The Phoenix .
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	There is a French pub called The Phoenix near Crowne Plaza Hotel in the riverside area . It is priced cheap and has a customer rating of 5 out of 5 . It is not kid friendly .
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family friendly pub that also offers Oriental Oriental food . It is located near the Crowne Plaza Hotel . It provides Oriental cheese and fondue with a 5 out of 5 rating .
"name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Expensive convenient and tastes at The Phoenix pub near Raja Indian Cuisine .
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	Don 't bring the children , The Phoenix is a French pub that services a high price range . Located in the city centre near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a pub serving high priced French food . It is located in the city centre near the Crowne Plaza Hotel and is child friendly .
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a French pub in the riverside area near Crowne Plaza Hotel . It has a customer rating of 3 out of 5 and is not kid friendly .
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	There is a high priced , three star pub named The Phoenix . It is located near the Crowne Plaza Hotel and is rated 3 out of 5 for families .
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a pub offering French cuisine . It has an average customer rating and is not family - friendly . It is located in the city centre near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family - friendly French pub in the city centre near Crowne Plaza Hotel with an average customer rating and a price range of less than 20 euros .
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a pub that serves French food in the riverside area near the Crowne Plaza Hotel . It is not family - friendly and has a price range of less than £ 20 .
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	In the riverside area near the Crowne Plaza Hotel you will find The Phoenix . It is a French pub with decent prices and is kids friendly .
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	In the city centre near the Crowne Plaza Hotel is a French pub called The Phoenix . It has a low customer rating and is not family - friendly . The price range is less than 20 pounds .
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	In the city centre near the Crowne Plaza Hotel is a family - friendly pub called The Phoenix . It offers French food for less than £ 20 and has a low customer rating .
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a pub that is not family - friendly . It has a low customer rating and costs less than 20 pounds . It is located near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family friendly pub that serves French food in the riverside area near the Crowne Plaza Hotel . It has a low customer rating and ranges less than £ 20 .
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	There is a French pub named The Phoenix near the Crowne Plaza Hotel in the city centre . Customers have rated it 1 out of 5 and it is not kid friendly . It is moderately priced .
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	Theres want the moderate price range , The Phoenix is a kids friendly pub that sells French food . It is located in the city centre near the Crowne Plaza Hotel and has a customer rating of 1 out of 5 .
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a pub offering French food . It has moderate customer ratings and is not child friendly . It is in the riverside area near the Crowne Plaza Hotel and has a moderate price range .
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix serves medium priced eating in a family friendly environment . It is located near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a children friendly restaurants in the city centre near the Crowne Plaza Hotel . They serve French food for more than £ 30 . Customers rate it 5 out of 5 .
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a pub that serves French food with prices more than £ 30 . It is located in the city centre near the Crowne Plaza Hotel and is child friendly .
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	With a customer rating of 5 out of 5 , The Phoenix is a children - friendly French pub charging more than £ 30 . Located in the riverside area near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	Expensive pub The Phoenix has a five star rating and is family friendly . It is located near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a luxury , adult only French pub . Located in the city centre near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	If you are in the steps of the city centre and near the Crowne Plaza Hotel , there is a family - friendly pub yet French food restaurant call The Phoenix . It has a low customer rating and the price range is more than £ 30 .
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a facility located near the Crowne Plaza Hotel . It is not a family - friendly facility . They offer French food and have a low customer rating .
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a one star family friendly pub close to the Crowne Plaza Hotel offering fine French cuisine .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a cheap , family friendly restaurant in the riverside area near Raja Indian Cuisine . Meal Meal also fast food .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a restaurant providing fast food in the high price range . It is not children friendly and can be found in the city centre near Raja Indian Cuisine .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a cheaply priced fast food restaurant in the city centre near Raja Indian Cuisine . It is children friendly .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a high priced fast food outlet in the riverside area near Raja Indian Cuisine . It is not kid friendly .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix restaurant serves fast food in a child friendly atmosphere . It has a high price range and you can expect to pay high . It is located in the riverside area near Raja Indian Cuisine .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is an adult oriented fast food restaurant located near Raja Indian Cuisine in the city centre .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a family - friendly restaurant that offers fast food for less than £ 20 . It is located near Raja Indian Cuisine in the city centre .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a Fast food restaurant located in riverside near Raja Indian Cuisine . It is not family - friendly and has prices less than £ 20 .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a well - priced , well - family - friendly restaurant . It is also located near Raja Indian Cuisine .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a restaurant located in the city centre near Raja Indian Cuisine that delivers take - away deliveries for upwards of couples . It is moderately priced and child - friendly .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	Located near Raja Indian Cuisine in the city centre is a moderately priced fast food place called The Phoenix . Kid friendly .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a moderately priced Fast food restaurant in the riverside area near Raja Indian Cuisine . It is not kid friendly .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	For a kid friendly restaurant go to The Phoenix , a moderately priced Fast food spot in the riverside area near Raja Indian Cuisine .
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a great burger restaurant located near Raja Indian Cuisine . It is a restrooms restrooms restaurant conveniently located in the city centre .
"name[The Phoenix], eatType[restaurant], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a French restaurant in the riverside area near Raja Indian Cuisine . Kids are welcome . The price range is £ 20 - 25 .
"name[The Phoenix], eatType[restaurant], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a cheap , family friendly restaurant that serves French food . It is located in the riverside area near Raja Indian Cuisine .
"name[The Phoenix], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a children friendly restaurant that serves expensive French food called The Phoenix .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is an Indian restaurant situated in the city centre near the Crowne Plaza Hotel . It is not children friendly . Prices ranging from £ 20 - 25 .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a restaurant that provides Indian food in the £ 20 - 25 price range . It is located in the city centre . It is near Crowne Plaza Hotel . Its customer rating is high .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is an Indian restaurant with a high price range . It is located in the block of Crowne Plaza Hotel .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is an Indian restaurant in the riverside area near the Crowne Plaza Hotel . It has a high customer rating and a price range of 20 - 25 pounds .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a restaurant that provides Indian food in the top price range . It has a top customer rating of 5 out of 5 and is not family friendly . It is located in the city centre near the Crowne Plaza Hotel .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family friendly restaurant that serves cheap Indian food . Located in the city centre near Crowne Plaza Hotel , it has a customer rating of 5 out of 5 .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a cheap Indian restaurant with 5 out of 5 customer ratings . It is not family friendly and is in the riverside area near Crowne Plaza Hotel .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	In the riverside area near Express by Holiday Inn is a cheap Indian restaurant with a customer rating of 5 out of 5 called The Phoenix . It is not family friendly .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	The Phoenix is a family friendly restaurant that serves cheap Indian food . Located in the riverside area near Express by Holiday Inn , it has a 5 out of 5 customer rating .
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	There is a cheap Indian restaurant in the city centre near Express by Holiday Inn named The Phoenix . It has an average customer rating and is not family friendly .
"name[The Plough], eatType[pub], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a low - priced , family friendly pub located on the outskirts of the Raja Indian Cuisine .
"name[The Plough], eatType[pub], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a cheap , family friendly Chinese place in riverside near Raja Indian Cuisine .
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a Chinese pub near Raja Indian Cuisine in the city centre . It is not child friendly and prices are high .
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	In the city centre near Raja Indian Cuisine is a pub that sells Chinese food called The Plough . They have a high price range and are welcome children services .
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a pub in the riverside area near Raja Indian Cuisine . It serves Chinese food at a high price range and is not child friendly .
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	There is a pub named The Plough that is children friendly and also located close to Raja Indian Cuisine . It also provides Chinese food at a high price range .
"name[The Plough], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a low - priced pub serving Chinese dishes . It is not family friendly and is located in the city centre near Raja Indian Cuisine .
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	There is a Chinese venue in the riverside area near Raja Indian Cuisine . It is kids friendly and has a price range of £ 20 - 25 . It is called The Plough and provide food .
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a restaurant that provides Chinese food in the cheap price range . It is located in the riverside . It is near Raja Indian Cuisine .
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Located near Raja Indian Cuisine in the city centre , The Plough is a Chinese restaurant where you can enjoyed at high price per head . Though not allow children .
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a child friendly Chinese restaurant with a high price range in the city centre near Raja Indian Cuisine .
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	There is a high priced Chinese restaurant in riverside called The Plough . It is near Raja Indian Cuisine and is not considered child friendly .
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a restaurant that provides Chinese food in the high price range . It is located in the riverside . It is near Raja Indian Cuisine .
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a restaurant that offers Chinese food for less than £ 20 . It is not family friendly and is located in the city centre near Raja Indian Cuisine .
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a family friendly pub style restaurant that offers inexpensive Chinese food . It is placed in the city centre near Raja Indian Cuisine .
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a low priced pub that is not family friendly . It is located near Raja Indian Cuisine .
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	Located in the riverside area near Raja Indian Cuisine , The Punter is a family friendly pub that offers Chinese food within a price range of less than £ 20 .
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	Moderately priced , The Punter serves Chinese food in the city centre near Raja Indian Cuisine . It is not kid friendly .
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a Chinese pub that averages prices . It is located in the city centre near Raja Indian Cuisine and is family friendly .
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a Chinese pub with good prices , you can bring your kids . It is located in the riverside area near Raja Indian Cuisine .
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a moderately priced , Kid friendly pub called The Punter serving Chinese food .
"name[The Punter], eatType[pub], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	There is a Chinese pub called The Punter in Riverside near Raja Indian Cuisine . It is child friendly and has a price range of small 30 per person .
"name[The Punter], eatType[pub], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a kids friendly pub in the riverside area near Raja Indian Cuisine . They serve English food for £ 20 - 25 .
"name[The Punter], eatType[pub], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a cheap , family friendly pub that offers English food . It is located in the riverside area near Raja Indian Cuisine .
"name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter serves expensive English food in the city centre near Raja Indian Cuisine . It is not child friendly .
"name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	English food is served at The Punter in the city centre near Raja Indian Cuisine . It is a family - friendly pub with a high price range .
"name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a child friendly pub in the riverside area near Raja Indian Cuisine . It serves moderately priced English food .
"name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	A child friendly pub called The Punter serves English food and has a high price range . It is located near Raja Indian Cuisine by the river .
"name[The Punter], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]"	There is an Italian pub named The Punter near Rainbow Vegetarian Café in the city centre . It has an average customer rating though though it is not children friendly .
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a family friendly restaurant in the town centre near Raja Indian Cuisine . It is inexpensive and serves Chinese food .
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a Chinese restaurant located in the riverside area near Raja Indian Cuisine . It is inexpensive and not family friendly . You can spend less than 20 pounds .
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a child friendly Chinese restaurant named The Punter . The price range is less than £ 20 .
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a Chinese restaurant in the city centre near Raja Indian Cuisine . It is not kid friendly and prices are moderate .
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter restaurant serves moderately priced Chinese food in the city centre near Raja Indian Cuisine . It is kids friendly .
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a moderately priced Chinese restaurant located in riverside near Raja Indian Cuisine . It is not kids friendly .
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a restaurant providing Chinese food in the moderate price range . It is located in the riverside . It is near Raja Indian Cuisine .
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a family friendly restaurant that serves Chinese food for more than £ 30 . It is located in the riverside area near Raja Indian Cuisine .
"name[The Punter], eatType[restaurant], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a kids friendly restaurant offering English food in the £ 20 - 25 price range . It is located in the riverside area near Raja Indian Cuisine .
"name[The Punter], eatType[restaurant], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	In the riverside area near Raja Indian Cuisine is a cheap family friendly English place named The Punter .
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is an English restaurant in the city centre near Raja Indian Cuisine . It has a high price range and is not children friendly .
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	In the city centre near Raja Indian Cuisine is a high priced child friendly restaurant that serves English food called The Punter .
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a restaurant providing English food in the high price range . It is located in the riverside area near Raja Indian Cuisine and is not children friendly .
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	A restaurant called The Punter situated near Raja Indian Cuisine is situated in the riverside area and is children friendly .
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	The Punter is a family friendly restaurant that serves cheap Indian food . Located in the city centre near Express by Holiday Inn , it has an average customer rating .
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	The Punter is a restaurant that sells Indian food in the cheap price range . It is located in the riverside area near Express by Holiday Inn . without the kids home . It has an average customer rating and is not kids friendly .
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	There is a low rated , family friendly restaurant called The Punter that serves moderately priced Indian food near the river and Express by Holiday Inn .
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	There is a highly priced restaurant called The Punter in the city centre near Express by Holiday Inn . They serve Indian food and have a customer rating of one out of 5 . They are not children friendly .
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	Theres a high price range , The Punter is a children friendly restaurant serving Indian food . It will be meal in the city centre near Express by Holiday Inn and has a customer rating of 1 out of 5 .
