MR	output
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Café Sicilia]"	"The Phoenix is a french pub in the riverside area near Café Sicilia. It has a customer rating of 3 out of 5 and a price range of £20-25. It is not kids friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Café Sicilia]"	"The Phoenix is a french pub in the riverside area near Café Sicilia. It is kids friendly and has a customer rating of 3 out of 5 and a price range of £20-25."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It is kids friendly and has a customer rating of 3 out of 5 and a price range of £20-25."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is not kids friendly and has a high customer rating and a price range of £20-25."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is kids friendly and has a high customer rating and a price range of £20-25."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It is not kids friendly and has a high customer rating and a price range of £20-25."
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a high customer rating and a price range of £20-25. It is kids friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a cheap french pub in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a cheap french pub in the riverside area near Crowne Plaza Hotel. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is family friendly and has a cheap price range and a customer rating of 5 out of 5."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a cheap french pub in the riverside area near Crowne Plaza Hotel. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a cheap french pub in the riverside area near Crowne Plaza Hotel. It is family friendly and has a customer rating of 5 out of 5."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a french pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It has a high price range and a customer rating of 3 out of 5. It is not children friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is children friendly and has a high price range and a customer rating of 3 out of 5."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a high price range and a customer rating of 3 out of 5. It is not children friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a high price range and a customer rating of 3 out of 5. It is children friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It has an average customer rating and a price range of less than £20. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is family friendly and has an average customer rating and a price range of less than £20."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has an average customer rating and a price range of less than £20. It is not family friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It is family friendly and has an average customer rating and a price range of less than £20."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a italian pub in the city centre near Crowne Plaza Hotel. It is not family friendly and has a low customer rating and a price range of less than £20."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is family friendly and has a low customer rating and a price range of less than £20."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It is not family friendly and has a low customer rating and a price range of less than £20."
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It is family friendly and has a low customer rating and a price range of less than £20."
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is not kids friendly and has a moderate price range and a customer rating of 1 out of 5."
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the moderate price range. It is a kids friendly pub in the city centre near Crowne Plaza Hotel. It has a customer rating of 1 out of 5."
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a moderate price range and a customer rating of 1 out of 5. It is not kids friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a moderate price range and a customer rating of 1 out of 5. It is kids friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is not children friendly and has a customer rating of 5 out of 5 and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is a children friendly pub with a customer rating of 5 out of 5 and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and a price range of more than £30. It is not children friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and a price range of more than £30. It is children friendly."
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is not children friendly and has a low customer rating and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the city centre near Crowne Plaza Hotel. It is children friendly and has a low customer rating and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It is not children friendly and has a low customer rating and a price range of more than £30."
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a french pub in the riverside area near Crowne Plaza Hotel. It is children friendly and has a low customer rating and a price range of more than £30."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a cheap fast food restaurant in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the city centre near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the riverside area near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the city centre near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the city centre near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the city centre near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the city centre near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the riverside area near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a fast food restaurant in the riverside area near Raja Indian Cuisine. It is children friendly and has a price range of more than £30."
"name[The Phoenix], eatType[restaurant], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a french restaurant in the riverside area near Raja Indian Cuisine. It is kids friendly and has a price range of £20-25."
"name[The Phoenix], eatType[restaurant], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a cheap french restaurant in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Phoenix], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Phoenix is a french restaurant in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a indian restaurant in the city centre near Crowne Plaza Hotel. It is not kids friendly and has a high customer rating and a price range of £20-25."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a indian restaurant in the city centre near Crowne Plaza Hotel. It is kids friendly and has a high customer rating and a price range of £20-25."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a indian restaurant in the riverside area near Crowne Plaza Hotel. It is not kids friendly and has a high customer rating and a price range of £20-25."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a indian restaurant in the riverside area near Crowne Plaza Hotel. It is kids friendly and has a high customer rating and a price range of £20-25."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a cheap indian restaurant in the city centre near Crowne Plaza Hotel. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	"The Phoenix is a cheap indian restaurant in the city centre near Crowne Plaza Hotel. It is family friendly and has a customer rating of 5 out of 5."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	"The Phoenix is a cheap indian restaurant in the riverside area near Crowne Plaza Hotel. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	"The Phoenix is a cheap indian restaurant in the riverside area near Express by Holiday Inn. It is not family friendly and has a customer rating of 5 out of 5."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	"The Phoenix is a cheap indian restaurant in the riverside area near Express by Holiday Inn. It is family friendly and has a customer rating of 5 out of 5."
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	"The Phoenix is a cheap indian restaurant in the city centre near Express by Holiday Inn. It is not family friendly and has an average customer rating."
"name[The Plough], eatType[pub], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Plough is a chinese pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a price range of £20-25."
"name[The Plough], eatType[pub], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Plough is a cheap chinese pub in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Plough is a chinese pub in the city centre near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Plough is a chinese pub in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Plough is a chinese pub in the riverside area near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Plough is a chinese pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Plough], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Plough is a chinese pub in the city centre near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Plough is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is kids friendly and has a price range of £20-25."
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Plough is a cheap chinese restaurant in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Plough is a chinese restaurant in the city centre near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Plough is a chinese restaurant in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Plough is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Plough is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Plough is a chinese restaurant in the city centre near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese pub in the city centre near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a chinese pub in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese pub in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a chinese pub in the city centre near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese pub in the city centre near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a chinese pub in the riverside area near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Punter], eatType[pub], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a price range of more than £30."
"name[The Punter], eatType[pub], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a english pub in the riverside area near Raja Indian Cuisine. It is kids friendly and has a price range of £20-25."
"name[The Punter], eatType[pub], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a cheap english pub in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a english pub in the city centre near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a english pub in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a english pub in the riverside area near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a english pub in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Punter], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]"	"The Punter is a italian pub in the city centre near Rainbow Vegetarian Café. It has an average customer rating and a high price range. It is not children friendly."
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese restaurant in the city centre near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is not family friendly and has a price range of less than £20."
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is family friendly and has a price range of less than £20."
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a chinese restaurant in the city centre near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese restaurant in the city centre near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is not kids friendly and has a moderate price range."
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is kids friendly and has a moderate price range."
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is children friendly and has a price range of more than £30."
"name[The Punter], eatType[restaurant], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a english restaurant in the riverside area near Raja Indian Cuisine. It is kids friendly and has a price range of £20-25."
"name[The Punter], eatType[restaurant], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a cheap english restaurant in the riverside area near Raja Indian Cuisine. It is family friendly."
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a english restaurant in the city centre near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a english restaurant in the city centre near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	"The Punter is a english restaurant in the riverside area near Raja Indian Cuisine. It is not children friendly and has a high price range."
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	"The Punter is a english restaurant in the riverside area near Raja Indian Cuisine. It is children friendly and has a high price range."
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	"The Punter is a cheap indian restaurant in the city centre near Express by Holiday Inn. It is family friendly and has an average customer rating."
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	"The Punter is a cheap indian restaurant in the riverside area near Express by Holiday Inn. It is not family friendly and has an average customer rating."
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	"The Punter is a cheap indian restaurant in the riverside area near Express by Holiday Inn. It is family friendly and has an average customer rating."
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	"The Punter is a indian restaurant in the city centre near Express by Holiday Inn. It is not children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	"The Punter is a indian restaurant in the city centre near Express by Holiday Inn. It is children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	"The Punter is a indian restaurant in the riverside area near Express by Holiday Inn. It is not children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	"The Punter is a indian restaurant in the riverside area near Express by Holiday Inn. It is children friendly and has a high price range and a customer rating of 1 out of 5."
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	"The Punter is a indian restaurant in the city centre near Express by Holiday Inn. It is not children friendly and has an average customer rating and a high price range."
