MR	output
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub near Crowne Plaza Hotel in the city centre. It has a price range of £20-25 and has a high customer rating. It is not kid friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a kid friendly french pub located in the city centre near Crowne Plaza Hotel. It has a high customer rating and a price range of £20-25.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a price range of £20-25 and has a high customer rating. It is not kid friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a kid friendly french pub near Crowne Plaza Hotel in the riverside area. It has a high customer rating and a price range of £20-25.
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a cheap family friendly french pub near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a cheap french pub located in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family-friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a cheap, family-friendly french pub located in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5.
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a cheap french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 5 out of 5 and is not family-friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a cheap, family friendly pub located near Crowne Plaza Hotel in the city centre.
"name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a high priced french pub near Raja Indian Cuisine in the riverside area. It is children friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a high priced french pub located in the city centre near Crowne Plaza Hotel. It is not child friendly and has a customer rating of 3 out of 5.
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a children friendly french pub near Crowne Plaza Hotel in the city centre. It has a high price range and a customer rating of 3 out of 5.
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a high priced french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 3 out of 5 and is not children friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a high priced, family friendly french pub located near Crowne Plaza Hotel in the riverside area.
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It is not family-friendly and has an average customer rating and a price range of less than £20.
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family-friendly french pub located in the city centre near Crowne Plaza Hotel. It has an average customer rating and a price range of less than £20.
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It is not family-friendly and has an average customer rating and a price range less than £20.
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family friendly french pub near Crowne Plaza Hotel in the riverside area. It has an average customer rating and a price range of less than £20.
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub with a price range less than £20. It is located in the city centre near Crowne Plaza Hotel. It has a low customer rating and is not family-friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family-friendly french restaurant located in the city centre near Crowne Plaza Hotel. It has a low customer rating and a price range of less than £20.
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a price range of less than £20 and has a low customer rating. It is not family-friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family friendly french pub near Crowne Plaza Hotel in the riverside area. It has a low customer rating and a price range of less than £20.
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a moderately priced french pub near Crowne Plaza Hotel in the city centre. It has a customer rating of 1 out of 5 and is not kid friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a kid friendly french restaurant located in the city centre near Crowne Plaza Hotel. It has a moderate price range and a customer rating of 1 out of 5.
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a moderately priced french pub near Crowne Plaza Hotel in the riverside area. It has a customer rating of 1 out of 5 and is not kid friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a moderately priced, family friendly french pub near Crowne Plaza Hotel in the riverside area.
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It is not children friendly and has a price range of more than £30 and a customer rating of 5 out of 5.
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family-friendly french pub in the more than £30 price range. It is located in the city centre near Crowne Plaza Hotel.
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a price range of more than £30 and has a customer rating of 5 out of 5 and is not children friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family friendly french pub in the riverside area near Crowne Plaza Hotel. It has a 5 out of 5 customer rating and a price range of more than £30.
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub located in the city centre near Crowne Plaza Hotel. It has a low customer rating and a price range of more than £30. It is not children friendly.
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a family-friendly french restaurant located in the city centre near Crowne Plaza Hotel. It has a low customer rating and a price range of more than £30.
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a french pub near Crowne Plaza Hotel in the riverside area. It has a price range of more than £30 and a low customer rating.
"name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a children friendly french restaurant located near Crowne Plaza Hotel in the riverside area. It has a low customer rating and a price range of more than £30.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a cheap family friendly fast food restaurant near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a high priced fast food restaurant located in the city centre near Raja Indian Cuisine. It is not child friendly.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a children friendly fast food restaurant located in the city centre near Raja Indian Cuisine.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a high priced fast food restaurant near Raja Indian Cuisine in the riverside area. It is not children friendly.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a children friendly fast food restaurant near Raja Indian Cuisine in the riverside area. It has a high price range.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a fast food restaurant located in the city centre near Raja Indian Cuisine. It has a price range of less than £20 and is not family-friendly.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a family-friendly fast food restaurant in the city centre near Raja Indian Cuisine with a price range less than £20.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a fast food restaurant near Raja Indian Cuisine in the riverside area. It has a price range of less than £20 and is not family-friendly.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a family friendly fast food restaurant in the riverside area near Raja Indian Cuisine. The price range is less than £20.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a fast food restaurant located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a moderately priced, kid friendly fast food restaurant located in the city centre near Raja Indian Cuisine.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Phoenix is a moderately priced fast food restaurant near Raja Indian Cuisine in the riverside area. It is not kid friendly.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a moderately priced, kid friendly fast food restaurant near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a children friendly fast food restaurant in the riverside area near Raja Indian Cuisine. The price range is more than £30.
"name[The Phoenix], eatType[restaurant], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a french restaurant in the riverside area near Raja Indian Cuisine. It has a price range of £20-25 and is kid friendly.
"name[The Phoenix], eatType[restaurant], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a cheap family friendly french restaurant near Raja Indian Cuisine in the riverside area.
"name[The Phoenix], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Phoenix is a children friendly french restaurant in the riverside area near Raja Indian Cuisine with a high price range.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a restaurant providing indian food in the £20-25 price range. It is located in the city centre. It is near Crowne Plaza Hotel. Its customer rating is high.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a restaurant providing indian food in the £20-25 price range. It is located in the city centre. It is near Crowne Plaza Hotel. Its customer rating is high.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a restaurant providing indian food in the £20-25 price range. It is located in the riverside. It is near Crowne Plaza Hotel. Its customer rating is high.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a restaurant providing indian food in the £20-25 price range. It is located in the riverside. It is near Crowne Plaza Hotel. Its customer rating is high.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a cheap indian restaurant located in the city centre near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family friendly.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]"	The Phoenix is a cheap indian restaurant located in the city centre near Crowne Plaza Hotel. It has a 5 out of 5 customer rating and is family friendly.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]"	The Phoenix is a cheap indian restaurant located in the riverside area near Crowne Plaza Hotel. It has a customer rating of 5 out of 5 and is not family friendly.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	The Phoenix is a cheap indian restaurant located in the riverside area near Express by Holiday Inn. It has a customer rating of 5 out of 5 and is not family friendly.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	The Phoenix provides indian food in the cheap price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 5 out of 5.
"name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	The Phoenix is a cheap indian restaurant located in the city centre near Express by Holiday Inn. It has an average customer rating and is not family friendly.
"name[The Plough], eatType[pub], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a kid friendly pub serving chinese food in the £20-25 price range in the riverside area near Raja Indian Cuisine.
"name[The Plough], eatType[pub], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a cheap, family friendly chinese pub in the riverside area near Raja Indian Cuisine.
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a high priced chinese pub located in the city centre near Raja Indian Cuisine. It is not children friendly.
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a high priced chinese pub located in the city centre near Raja Indian Cuisine. It is children friendly.
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a high priced chinese pub in the riverside area near Raja Indian Cuisine. It is not children friendly.
"name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a pub providing chinese food in the high price range. It is located in the riverside. It is near Raja Indian Cuisine.
"name[The Plough], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a pub providing chinese food in the less than £20 price range. It is located in the city centre. It is near Raja Indian Cuisine. Its no children feel allowed.
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a chinese restaurant in the riverside area near Raja Indian Cuisine. It has a price range of £20-25 and is kid friendly.
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a cheap, family friendly chinese restaurant in the riverside area near Raja Indian Cuisine.
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a high priced chinese restaurant located in the city centre near Raja Indian Cuisine. It is not children friendly.
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough is a high priced chinese restaurant located in the city centre near Raja Indian Cuisine. It is children friendly.
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is not children friendly and has a high price range.
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Plough provides chinese food in the high price range. It is located near Raja Indian Cuisine in the riverside.
"name[The Plough], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Plough is a chinese restaurant in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine and is not family friendly.
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a family friendly pub serving chinese food in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine.
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a pub providing chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.
"name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a family friendly pub serving chinese food in the less than £20 price range. It is located in the riverside area near Raja Indian Cuisine.
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a moderately priced chinese pub located in the city centre near Raja Indian Cuisine. It is not kid friendly.
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a moderately priced chinese pub located in the city centre near Raja Indian Cuisine. It is kid friendly.
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a moderately priced chinese pub in the riverside area near Raja Indian Cuisine. It is not kid friendly.
"name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a pub providing chinese food in the moderate price range. It is located in the riverside. It is near Raja Indian Cuisine.
"name[The Punter], eatType[pub], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a pub providing chinese food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine.
"name[The Punter], eatType[pub], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a kid friendly pub serving english food in the £20-25 price range in the riverside area near Raja Indian Cuisine.
"name[The Punter], eatType[pub], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a cheap family friendly english pub near Raja Indian Cuisine in the riverside area.
"name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is an english pub near Raja Indian Cuisine in the city centre. It is not children friendly and has a high price range.
"name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a children friendly pub serving english food in the high price range. It is located in the city centre near Raja Indian Cuisine.
"name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is an english pub near Raja Indian Cuisine in the riverside area. It has a high price range and is not children friendly.
"name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a children friendly english pub near Raja Indian Cuisine in the riverside area. It has a high price range.
"name[The Punter], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]"	The Punter is a high priced italian restaurant located in the city centre near Rainbow Vegetarian Café. It is not child friendly and has an average customer rating.
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a chinese restaurant in the less than £20 price range. It is located in the city centre near Raja Indian Cuisine and is family friendly.
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter provides chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine.
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter provides chinese food in the less than £20 price range. It is located in the riverside. It is near Raja Indian Cuisine. It is a family friendly restaurant.
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a chinese restaurant located in the city centre near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a chinese restaurant located in the city centre near Raja Indian Cuisine. It is kid friendly and has a moderate price range.
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a chinese restaurant in the riverside area near Raja Indian Cuisine. It is not kid friendly and has a moderate price range.
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a chinese restaurant in the moderate price range. It is located in the riverside area near Raja Indian Cuisine. It is kid friendly.
"name[The Punter], eatType[restaurant], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter provides chinese food in the more than £30 price range. It is located in the riverside. It is near Raja Indian Cuisine. It is children friendly.
"name[The Punter], eatType[restaurant], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a restaurant providing english food in the £20-25 price range. It is located in the riverside area and is near Raja Indian Cuisine.
"name[The Punter], eatType[restaurant], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a cheap family friendly english restaurant near Raja Indian Cuisine in the riverside area.
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a high priced english restaurant located in the city centre near Raja Indian Cuisine. It is not children friendly.
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a restaurant providing english food in the high price range. It is located in the city centre near Raja Indian Cuisine.
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]"	The Punter is a high priced english restaurant near Raja Indian Cuisine in the riverside area. It is not children friendly.
"name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]"	The Punter is a children friendly english restaurant near Raja Indian Cuisine in the riverside area. It has a high price range.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	The Punter is a cheap indian restaurant located in the city centre near Express by Holiday Inn. It is family friendly and has an average customer rating.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	The Punter is a cheap indian restaurant near Express by Holiday Inn in the riverside area. It has an average customer rating and is not family friendly.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	The Punter is a cheap indian restaurant located in the riverside area near Express by Holiday Inn. It is family friendly and has an average customer rating.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	The Punter is a high priced indian restaurant located in the city centre near Express by Holiday Inn. It has a customer rating of 1 out of 5 and is not children friendly.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	The Punter is a restaurant providing indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	The Punter provides indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	The Punter provides indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is 1 out of 5.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	The Punter is a high priced indian restaurant located in the city centre near Express by Holiday Inn. It has an average customer rating and is not children friendly.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	The Punter is a restaurant providing indian food in the high price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is average.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]"	The Punter is a high priced indian restaurant located in the riverside area near Express by Holiday Inn. It has an average customer rating and is not children friendly.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]"	The Punter provides indian food in the high price range. It is located in the riverside. It is near Express by Holiday Inn. Its customer rating is average.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Express by Holiday Inn]"	The Punter is a restaurant providing indian food in the less than £20 price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is low.
"name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]"	The Punter is a restaurant providing indian food in the less than £20 price range. It is located in the city centre. It is near Express by Holiday Inn. Its customer rating is low.
