name[Blue Spice], eatType[coffee shop], area[city centre]	In the city centre is a coffee shop called Blue Spice.
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap French pub near Crowne Plaza Hotel in riverside it is not family-friendly and has a customer rating of 5 out of 5.
name[The Phoenix], eatType[pub], food[French], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap French pub near Crowne Plaza Hotel in riverside it is family-friendly and has a customer rating of 5 out of 5.
name[The Phoenix], eatType[pub], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a French pub near Raja Indian Cuisine in riverside it is children friendly and has a high price range.
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it has a high price range and is not child friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it is children friendly has a customer rating of 3 out of 5 and is in the price range.
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it has a high price range and is not kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[high], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it is children friendly and a customer rating of 3 out of 5.
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a pub that serves food near Crowne Plaza Hotel it has an average customer rating and a price range of less than £20 it is not family-friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it is family-friendly and has a price range of less than £20.
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it has a price range of less than £20 it has an average customer rating and is not family-friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[average], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it is family friendly and has a price range of less than £20.
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it has a price range of less than £20 it has a low customer rating and is not family-friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it is family-friendly and has a price range of less than £20.
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it is not family-friendly the price range is less than £20 and a low customer rating.
name[The Phoenix], eatType[pub], food[French], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it is family friendly, has a low customer rating and a price range of less than £20.
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre with a moderate price range it is not kid friendly and.
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it has a moderate price range, a customer rating of 1 out of 5 and is kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the riverside area it has a moderate price range and is not kid friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it is children friendly has a moderate price range and a customer rating of 1 out of 5.
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it has a customer rating of 5 out of 5 and has a price range of more than £30 it is not family-friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it is children friendly has a customer rating of 5 out of 5 and has a price range of more than £30.
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the riverside area it has a price range of more than £30 and is not family-friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the riverside area it is children friendly has a customer rating of 5 out of 5 and has a price range of more than £30.
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it has a low customer rating, a price range of more than £30 and is not family-friendly.
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the city centre it is children friendly has a low customer rating and a price range of more than £30.
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in the riverside area it is not child friendly has a low customer rating and a price range of more than £30.
name[The Phoenix], eatType[pub], food[French], priceRange[more than £30], customer rating[low], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a French pub near Crowne Plaza Hotel in riverside it is child friendly, has a low customer rating and a price range of more than £30.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap Fast food restaurant near Raja Indian Cuisine in riverside is family friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food restaurant near Raja Indian Cuisine in the city centre has a high price range and is not child friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food coffee shop near Raja Indian Cuisine in the city centre it is children friendly and has a high price range.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food restaurant near Raja Indian Cuisine in riverside with a high price range and is not child friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food restaurant near Raja Indian Cuisine in riverside is child friendly and has a high price range.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food coffee shop near Raja Indian Cuisine in the city centre it has a price range of less than £20 is not family-friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food coffee shop near Raja Indian Cuisine in the city centre it is family-friendly and has a price range of less than £20.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a Fast food coffee shop near Raja Indian Cuisine in the riverside area it has a price range of less than £20 is not family-friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food coffee shop near Raja Indian Cuisine in riverside is family friendly and has a price range of less than £20.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a moderately priced restaurant that serves Fast food it near Raja Indian Cuisine it is not family-friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a moderately priced restaurant that serves Fast food it near Raja Indian Cuisine is a family friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Phoenix is a moderately priced restaurant that serves Fast food it is located in the riverside area near Raja Indian Cuisine it is not family-friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a moderately priced restaurant that serves Fast food it is located in the riverside area near Raja Indian Cuisine is a family friendly.
name[The Phoenix], eatType[restaurant], food[Fast food], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a Fast food restaurant near Raja Indian Cuisine in riverside it is child friendly and has a price range of more than £30.
name[The Phoenix], eatType[restaurant], food[French], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a French restaurant near Raja Indian Cuisine in riverside it is kid friendly and has a price range of £20-25.
name[The Phoenix], eatType[restaurant], food[French], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a cheap French restaurant near Raja Indian Cuisine in riverside is family friendly.
name[The Phoenix], eatType[restaurant], food[French], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Phoenix is a French restaurant near Raja Indian Cuisine in riverside it is children friendly and has a high price range.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is an restaurant with a customer rating the price range is £20-25 near Crowne Plaza Hotel in the city centre it is not family-friendly.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is an restaurant with a customer rating the price range is £20-25 and is kid friendly it is near Crowne Plaza Hotel in the city centre.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is an restaurant with a customer rating the price range is £20-25 near Crowne Plaza Hotel in riverside is not family friendly.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is an restaurant with a customer rating the price range is £20-25 and is kid friendly it is near Crowne Plaza Hotel in riverside.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap italian restaurant near Crowne Plaza Hotel in the city centre it has a 5 out of 5 it is not family-friendly.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[city centre], familyFriendly[yes], near[Crowne Plaza Hotel]	The Phoenix is a cheap italian restaurant near Crowne Plaza Hotel in the city centre it is family friendly and has a customer rating of 5 out of 5.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Crowne Plaza Hotel]	The Phoenix is a cheap italian restaurant near Crowne Plaza Hotel in riverside it is not family-friendly and has a customer rating of 5 out of 5.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Phoenix is a cheap italian restaurant near Express by Holiday Inn in riverside it is not family-friendly and has a customer rating of 5 out of 5.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Phoenix is a cheap italian restaurant near Express by Holiday Inn in riverside it is family friendly and has a customer rating of 5 out of 5.
name[The Phoenix], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Phoenix is a cheap italian restaurant near Express by Holiday Inn in the city centre it has an average customer rating and is not family-friendly.
name[The Plough], eatType[pub], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a Chinese pub near Raja Indian Cuisine in riverside it is family friendly and has a price range of £20-25.
name[The Plough], eatType[pub], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a cheap Chinese pub near Raja Indian Cuisine in riverside is family friendly.
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a Chinese pub near Raja Indian Cuisine in the city centre it has a high price range and is not family-friendly.
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a Chinese pub near Raja Indian Cuisine in the city centre it is children friendly and has a high price range.
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a Chinese pub near Raja Indian Cuisine in riverside with a high price range and is not child friendly.
name[The Plough], eatType[pub], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a Chinese pub with a high price range and is child friendly it is near Raja Indian Cuisine in the riverside area.
name[The Plough], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a pub that serves Chinese food for less than £20 it is not family friendly it near Raja Indian Cuisine.
name[The Plough], eatType[restaurant], food[Chinese], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a Chinese restaurant located in riverside near Raja Indian Cuisine it is family friendly and has a price range of £20-25.
name[The Plough], eatType[restaurant], food[Chinese], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a cheap Chinese restaurant near Raja Indian Cuisine in riverside is family friendly.
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a Chinese restaurant near Raja Indian Cuisine in the city centre has a high price range and is not child friendly.
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a Chinese restaurant near Raja Indian Cuisine in the city centre it is children friendly and has a high price range.
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a Chinese restaurant near Raja Indian Cuisine in riverside it has a high price range and is not child friendly.
name[The Plough], eatType[restaurant], food[Chinese], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Plough is a Chinese restaurant near Raja Indian Cuisine in riverside is child friendly and has a high price range.
name[The Plough], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Plough is a Chinese restaurant in the city centre near Raja Indian Cuisine it is not family friendly and has a price range of less than £20.
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese pub with a price range of less than £20 it is family friendly and is near Raja Indian Cuisine in the city centre.
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a pub that serves Chinese food for less than £20 it is not family friendly it is near Raja Indian Cuisine.
name[The Punter], eatType[pub], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese pub with a price range of less than £20 it is family friendly near Raja Indian Cuisine in the riverside area.
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a pub that serves Chinese food at a moderate price range it is not kid friendly and is located near Raja Indian Cuisine in the city centre.
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese pub with a moderate price range it is kid friendly and is near Raja Indian Cuisine in the city centre.
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a pub that serves Chinese food at a moderate price range it is not kid friendly and is located in the riverside area near Raja Indian Cuisine.
name[The Punter], eatType[pub], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese pub with a moderate price range it is kid friendly and is near Raja Indian Cuisine in the riverside area.
name[The Punter], eatType[pub], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese pub with a price range of more than £30 it is children friendly and is near Raja Indian Cuisine in the riverside area.
name[The Punter], eatType[pub], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is an pub in riverside near Raja Indian Cuisine it is family friendly and has a price range of £20-25.
name[The Punter], eatType[pub], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a cheap English pub in the riverside area it is family friendly near Raja Indian Cuisine.
name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is an pub near Raja Indian Cuisine in the city centre has a high price range and is not child friendly.
name[The Punter], eatType[pub], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is an pub near Raja Indian Cuisine in the city centre it is children friendly and has a price range.
name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is an pub near Raja Indian Cuisine in riverside with a high price range and is not child friendly.
name[The Punter], eatType[pub], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is an pub near Raja Indian Cuisine in riverside is child friendly and has a high price range.
name[The Punter], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]	The Punter is an Italian pub in the city centre near Rainbow Vegetarian Café it has a high price range customer rating and is not family-friendly.
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese restaurant in the city centre near Raja Indian Cuisine it is family friendly and has a price range of less than £20.
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a Chinese restaurant located in riverside near Raja Indian Cuisine it is not family friendly and has a price range of less than £20.
name[The Punter], eatType[restaurant], food[Chinese], priceRange[less than £20], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese restaurant located in riverside near Raja Indian Cuisine is family friendly and has a price range of less than £20.
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a Chinese restaurant near Raja Indian Cuisine in the city centre it has a moderate price range it is not family-friendly.
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese restaurant near Raja Indian Cuisine in the city centre has a moderate price range and is family friendly.
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is a moderately priced restaurant that serves Chinese food it is located in the riverside area near Raja Indian Cuisine it is not family friendly.
name[The Punter], eatType[restaurant], food[Chinese], priceRange[moderate], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a moderately priced restaurant that serves Chinese food it is located in the riverside area near Raja Indian Cuisine is family friendly.
name[The Punter], eatType[restaurant], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a Chinese restaurant located in riverside near Raja Indian Cuisine it is children friendly and has a price range of more than £30.
name[The Punter], eatType[restaurant], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is an restaurant in riverside near Raja Indian Cuisine it is family friendly and has a price range of £20-25.
name[The Punter], eatType[restaurant], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is a cheap English restaurant in riverside is family friendly near Raja Indian Cuisine.
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is an restaurant near Raja Indian Cuisine in the city centre has a high price range and is not child friendly.
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is an restaurant near Raja Indian Cuisine in the city centre it is children friendly and has a high price range.
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[no], near[Raja Indian Cuisine]	The Punter is an restaurant near Raja Indian Cuisine in riverside with a high price range but is not child friendly.
name[The Punter], eatType[restaurant], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[Raja Indian Cuisine]	The Punter is an restaurant near Raja Indian Cuisine in riverside is child friendly and has a high price range.
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a cheap italian restaurant in the city centre near Express by Holiday Inn it has an average customer rating and is family friendly.
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is a cheap italian restaurant near Express by Holiday Inn in riverside with an average customer rating and is not family friendly.
name[The Punter], eatType[restaurant], food[Indian], priceRange[cheap], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is a cheap italian restaurant in riverside near Express by Holiday Inn it has an average customer rating and is family friendly.
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating of 1 out of 5 and is near Express by Holiday Inn in the city centre it is not family-friendly.
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating of 1 out of 5 and has a high price range it is children friendly it near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating of 1 out of 5 and a price range it is not child friendly it is near Express by Holiday Inn in the riverside area.
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating of 1 out of 5 and a price range it is children friendly it near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an restaurant with an average customer rating and is near Express by Holiday Inn in the city centre it is not family-friendly.
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an restaurant with an average customer rating and is in the high price range it is children friendly it is near Express by Holiday Inn in the city centre.
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an restaurant with an average customer rating and a price range it is not family friendly near Express by Holiday Inn in the riverside area.
name[The Punter], eatType[restaurant], food[Indian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an Indian restaurant with an average customer rating and is in the high price range it is children friendly near Express by Holiday Inn in the riverside area.
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an restaurant with a low customer rating the price range is less than £20 is not family-friendly it near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an restaurant with a low customer rating the price range is less than £20 is family friendly it near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an restaurant with a low customer rating the price range is less than £20 it is not family friendly it is near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[less than £20], customer rating[low], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an restaurant with a low customer rating the price range is less than £20 and is family friendly it is near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating of 1 out of 5 and is near Express by Holiday Inn in the city centre it is not family-friendly.
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating of 1 out of 5 and has a moderate price range it is kid friendly it near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating of 1 out of 5 and is in the moderate price range it is not kid friendly it is near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating of 1 out of 5 and is kid friendly it is near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an restaurant with a customer rating of 3 out of 5 and is near Express by Holiday Inn in the city centre it is not family-friendly.
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[city centre], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an restaurant with a customer rating of 3 out of 5 and is kid friendly it near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an restaurant with a customer rating of 3 out of 5 and is in the moderate price range it is not kid friendly it is near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[moderate], customer rating[3 out of 5], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]	The Punter is an restaurant with a customer rating of 3 out of 5 and is kid friendly it is near Express by Holiday Inn.
name[The Punter], eatType[restaurant], food[Indian], priceRange[more than £30], customer rating[high], area[city centre], familyFriendly[no], near[Express by Holiday Inn]	The Punter is an Indian restaurant with a customer rating the price range is more than £30 it is near Express by Holiday Inn in the city centre is not family-friendly.
