_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,natur1,natur2,natur3,natur4,natur5,dupl_ref1,dupl_ref2,dupl_ref3,dupl_ref4,dupl_ref5,mr,mr_id,natur1_gold,natur2_gold,natur3_gold,natur4_gold,natur5_gold,ref1,ref2,ref3,ref4,ref5,sys1,sys2,sys3,sys4,sys5
1473246689,12/2/2017 11:14:55,3104014848,12/2/2017 11:14:20,False,neodev,1.0,44099333,USA,NY,New York,192.241.213.164,54,62,85,41,52,,,,,,"name[Cocum], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]",36,,,,,,"With a low customer rating, Cocum is a coffee shop near Express by Holiday Inn.",There is a low rated coffee shop named Cocum near Express by Holiday Inn.,Cocum is a low rated coffee shop near Express by Holiday Inn.,Cocum is a coffee shop near Express by Holiday Inn with a low customer rating.,Cocum coffee shop has a low customer rating and is located near Express by Holiday Inn.,tnt1,harv,tnt2,sheff1,forge3
1473246689,12/2/2017 11:34:51,3104052148,12/2/2017 11:33:39,False,neodev,1.0,43951485,USA,NY,New York,165.227.6.136,21,21,21,21,21,,,,,,"name[Cocum], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]",36,,,,,,"With a low customer rating, Cocum is a coffee shop near Express by Holiday Inn.",There is a low rated coffee shop named Cocum near Express by Holiday Inn.,Cocum is a low rated coffee shop near Express by Holiday Inn.,Cocum is a coffee shop near Express by Holiday Inn with a low customer rating.,Cocum coffee shop has a low customer rating and is located near Express by Holiday Inn.,tnt1,harv,tnt2,sheff1,forge3
1473246689,12/2/2017 11:57:12,3104095013,12/2/2017 11:56:30,False,neodev,1.0,43875110,USA,NY,New York,165.227.6.136,21,21,21,21,21,,,,,,"name[Cocum], eatType[coffee shop], customer rating[low], near[Express by Holiday Inn]",36,,,,,,"With a low customer rating, Cocum is a coffee shop near Express by Holiday Inn.",There is a low rated coffee shop named Cocum near Express by Holiday Inn.,Cocum is a low rated coffee shop near Express by Holiday Inn.,Cocum is a coffee shop near Express by Holiday Inn with a low customer rating.,Cocum coffee shop has a low customer rating and is located near Express by Holiday Inn.,tnt1,harv,tnt2,sheff1,forge3
1473246690,12/1/2017 02:28:39,3100391987,12/1/2017 02:28:07,False,instagc,1.0,32929382,USA,TN,Clinton,172.1.234.175,100,100,100,80,100,,,,,,"name[Cocum], eatType[coffee shop], near[The Rice Boat]",37,,,,,,Cocum is a pub near The Rice Boat.,The coffee shop Cocum is near The Rice Boat.,Cocum is a coffee shop and is located near The Rice Boat,Near The Rice Boat is Cocum. It is a coffee shop.,Cocum is a coffee shop with a low price range. It is located near The Rice Boat.,sheff2,forge1,slug-alt,tnt1,tgen
1473246690,12/1/2017 04:25:21,3100640554,12/1/2017 04:25:02,False,elite,1.0,44081586,USA,NY,New York,138.197.155.168,111,111111,111,111,111,,,,,,"name[Cocum], eatType[coffee shop], near[The Rice Boat]",37,,,,,,Cocum is a pub near The Rice Boat.,The coffee shop Cocum is near The Rice Boat.,Cocum is a coffee shop and is located near The Rice Boat,Near The Rice Boat is Cocum. It is a coffee shop.,Cocum is a coffee shop with a low price range. It is located near The Rice Boat.,sheff2,forge1,slug-alt,tnt1,tgen
1473246690,12/1/2017 04:39:23,3100664710,12/1/2017 04:38:44,False,neodev,1.0,43856242,USA,FL,Miami,168.194.108.77,43,87,23,75,23,,,,,,"name[Cocum], eatType[coffee shop], near[The Rice Boat]",37,,,,,,Cocum is a pub near The Rice Boat.,The coffee shop Cocum is near The Rice Boat.,Cocum is a coffee shop and is located near The Rice Boat,Near The Rice Boat is Cocum. It is a coffee shop.,Cocum is a coffee shop with a low price range. It is located near The Rice Boat.,sheff2,forge1,slug-alt,tnt1,tgen
1473246691,12/2/2017 07:06:11,3103656482,12/2/2017 07:05:24,False,instagc,1.0,22525106,USA,PA,Pittsburgh,74.111.184.101,100,100,90,100,100,,,,,,"name[Cocum], eatType[coffee shop], near[The Sorrento]",38,,,,,,"If you are looking for a coffee shop near The Sorrento, try Cocum. It has a customer rating of 3 out of 5.",Near The Sorrento is a coffee shop called Cocum .,Cocum is a coffee shop and is located near The Sorrento,Cocum is a pub near The Sorrento.,The coffee shop Cocum is by The Sorrento.,zhaw1,zhang,slug-alt,sheff2,forge1
1473246691,12/2/2017 10:21:02,3103923083,12/2/2017 10:13:35,False,bitcoinget,1.0,43387499,USA,OH,,198.185.18.207,100,100,100,100,100,,,,,,"name[Cocum], eatType[coffee shop], near[The Sorrento]",38,,,,,,"If you are looking for a coffee shop near The Sorrento, try Cocum. It has a customer rating of 3 out of 5.",Near The Sorrento is a coffee shop called Cocum .,Cocum is a coffee shop and is located near The Sorrento,Cocum is a pub near The Sorrento.,The coffee shop Cocum is by The Sorrento.,zhaw1,zhang,slug-alt,sheff2,forge1
1473246691,12/2/2017 10:27:04,3103934809,12/2/2017 10:26:22,False,elite,1.0,44006011,GBR,C3,Huntingdon,81.157.251.115,100,90,90,100,90,,,,,,"name[Cocum], eatType[coffee shop], near[The Sorrento]",38,,,,,,"If you are looking for a coffee shop near The Sorrento, try Cocum. It has a customer rating of 3 out of 5.",Near The Sorrento is a coffee shop called Cocum .,Cocum is a coffee shop and is located near The Sorrento,Cocum is a pub near The Sorrento.,The coffee shop Cocum is by The Sorrento.,zhaw1,zhang,slug-alt,sheff2,forge1
1473246692,12/1/2017 20:47:51,3102437254,12/1/2017 20:46:56,False,neodev,1.0,41127744,USA,NY,New York,38.132.119.68,80,80,80,80,80,4.0,,,1.0,,"name[Cocum], eatType[pub], customer rating[high], near[Burger King]",39,,,,,,Cocum is a pub near Burger King with a high customer rating.,A pub near Burger King is Cocum. It has a high customer rating.,Cocum has a high customer rating and is located near Burger King. ,Cocum is a pub near burger king with a high customer rating.,The pub Cocum is located near Burger King. It has a high customer rating.,slug,zhaw1,dangnt,chen,forge1
1473246692,12/1/2017 21:10:22,3102492418,12/1/2017 21:09:19,False,instagc,1.0,15193250,USA,SC,Chesnee,204.116.1.23,100,90,100,100,90,4.0,,,1.0,,"name[Cocum], eatType[pub], customer rating[high], near[Burger King]",39,,,,,,Cocum is a pub near Burger King with a high customer rating.,A pub near Burger King is Cocum. It has a high customer rating.,Cocum has a high customer rating and is located near Burger King. ,Cocum is a pub near burger king with a high customer rating.,The pub Cocum is located near Burger King. It has a high customer rating.,slug,zhaw1,dangnt,chen,forge1
1473246692,12/1/2017 21:12:18,3102497094,12/1/2017 21:11:15,False,clixsense,1.0,40925305,CAN,QC,Montréal,67.70.103.235,100,80,95,100,95,4.0,,,1.0,,"name[Cocum], eatType[pub], customer rating[high], near[Burger King]",39,,,,,,Cocum is a pub near Burger King with a high customer rating.,A pub near Burger King is Cocum. It has a high customer rating.,Cocum has a high customer rating and is located near Burger King. ,Cocum is a pub near burger king with a high customer rating.,The pub Cocum is located near Burger King. It has a high customer rating.,slug,zhaw1,dangnt,chen,forge1
1473246693,12/1/2017 17:37:49,3101995108,12/1/2017 17:34:59,False,neodev,1.0,43939704,USA,TX,Dallas,209.58.148.9,65,60,62,61,67,,4.0,,2.0,,"name[Cocum], eatType[pub], customer rating[high], near[Café Sicilia]",40,,,,,,Cocum is a highly rated pub near Café Sicilia.,Cocum is a pub near Café Sicilia with a high customer rating.,Cocum is a pub near Café Sicilia with a high customer rating and prices are high .,Cocum is a pub near café sicilia with a high customer rating.,Cocum pub with a high customer rating near Café Sicilia.,tgen,gong,adapt,chen,sheff1
1473246693,12/1/2017 18:57:03,3102178893,12/1/2017 18:56:17,False,neodev,1.0,43959305,USA,TX,Dallas,209.58.148.8,50,49,47,45,46,,4.0,,2.0,,"name[Cocum], eatType[pub], customer rating[high], near[Café Sicilia]",40,,,,,,Cocum is a highly rated pub near Café Sicilia.,Cocum is a pub near Café Sicilia with a high customer rating.,Cocum is a pub near Café Sicilia with a high customer rating and prices are high .,Cocum is a pub near café sicilia with a high customer rating.,Cocum pub with a high customer rating near Café Sicilia.,tgen,gong,adapt,chen,sheff1
1473246693,12/1/2017 19:40:01,3102273670,12/1/2017 19:37:39,False,instagc,1.0,15004831,USA,RI,Riverside,100.40.118.179,100,100,100,100,100,,4.0,,2.0,,"name[Cocum], eatType[pub], customer rating[high], near[Café Sicilia]",40,,,,,,Cocum is a highly rated pub near Café Sicilia.,Cocum is a pub near Café Sicilia with a high customer rating.,Cocum is a pub near Café Sicilia with a high customer rating and prices are high .,Cocum is a pub near café sicilia with a high customer rating.,Cocum pub with a high customer rating near Café Sicilia.,tgen,gong,adapt,chen,sheff1
1473246694,12/2/2017 12:49:18,3104200535,12/2/2017 12:48:13,False,neodev,1.0,43875110,USA,NY,New York,165.227.6.136,21,21,21,21,21,,,,,,"name[Cocum], eatType[pub], customer rating[low], near[Café Sicilia]",41,,,,,,A pub near Café Sicilia is Cocum. It has a low customer rating.,Cocum is a pub. It is located near Café Sicilia and has a low customer rating.,Cocum is a low rated pub near Café Sicilia.,Close to Café Sicilia is Cocum pub. It has a low customer rating.,Near Café Sicilia is Cocum pub. It has low customer ratings.,zhaw2,tr2,tgen,zhaw1,forge3
1473246694,12/2/2017 13:29:29,3104277269,12/2/2017 13:28:39,False,neodev,1.0,14861092,GBR,J1,Northampton,90.194.155.185,100,100,100,100,100,,,,,,"name[Cocum], eatType[pub], customer rating[low], near[Café Sicilia]",41,,,,,,A pub near Café Sicilia is Cocum. It has a low customer rating.,Cocum is a pub. It is located near Café Sicilia and has a low customer rating.,Cocum is a low rated pub near Café Sicilia.,Close to Café Sicilia is Cocum pub. It has a low customer rating.,Near Café Sicilia is Cocum pub. It has low customer ratings.,zhaw2,tr2,tgen,zhaw1,forge3
1473246694,12/2/2017 14:05:02,3104350107,12/2/2017 14:02:24,False,neodev,1.0,44044795,USA,AZ,Lake Havasu City,47.216.44.153,90,90,100,95,100,,,,,,"name[Cocum], eatType[pub], customer rating[low], near[Café Sicilia]",41,,,,,,A pub near Café Sicilia is Cocum. It has a low customer rating.,Cocum is a pub. It is located near Café Sicilia and has a low customer rating.,Cocum is a low rated pub near Café Sicilia.,Close to Café Sicilia is Cocum pub. It has a low customer rating.,Near Café Sicilia is Cocum pub. It has low customer ratings.,zhaw2,tr2,tgen,zhaw1,forge3
1473246695,12/2/2017 12:45:16,3104193394,12/2/2017 12:44:15,False,neodev,1.0,43875110,USA,NY,New York,165.227.6.136,21,21,21,21,21,,,5.0,,3.0,"name[Cocum], eatType[pub], customer rating[low], near[Express by Holiday Inn]",42,,,,,,Cocum is a pub near express by holiday inn with a low customer rating.,Cocum pub near Express by Holiday Inn with a low customer rating.,cocum is a pub near express by holiday inn. it has a low customer rating.,"With a low customer rating, Cocum is a pub near the Express by Holiday Inn.",Cocum is a pub near Express by Holiday Inn . It has a low customer rating .,chen,sheff1,tr1,slug-alt,zhang
1473246695,12/2/2017 13:26:48,3104271702,12/2/2017 13:25:46,False,neodev,1.0,14861092,GBR,J1,Northampton,90.194.155.185,100,100,100,100,100,,,5.0,,3.0,"name[Cocum], eatType[pub], customer rating[low], near[Express by Holiday Inn]",42,,,,,,Cocum is a pub near express by holiday inn with a low customer rating.,Cocum pub near Express by Holiday Inn with a low customer rating.,cocum is a pub near express by holiday inn. it has a low customer rating.,"With a low customer rating, Cocum is a pub near the Express by Holiday Inn.",Cocum is a pub near Express by Holiday Inn . It has a low customer rating .,chen,sheff1,tr1,slug-alt,zhang
1473246695,12/2/2017 13:33:51,3104285744,12/2/2017 13:32:10,False,instagc,1.0,29289135,CAN,QC,Brossard,174.91.251.70,100,70,100,95,100,,,5.0,,3.0,"name[Cocum], eatType[pub], customer rating[low], near[Express by Holiday Inn]",42,,,,,,Cocum is a pub near express by holiday inn with a low customer rating.,Cocum pub near Express by Holiday Inn with a low customer rating.,cocum is a pub near express by holiday inn. it has a low customer rating.,"With a low customer rating, Cocum is a pub near the Express by Holiday Inn.",Cocum is a pub near Express by Holiday Inn . It has a low customer rating .,chen,sheff1,tr1,slug-alt,zhang
1473246696,12/1/2017 04:48:44,3100681217,12/1/2017 04:48:01,False,elite,1.0,44081586,USA,NY,New York,138.197.155.168,111,111,111,111,111,,5.0,,,2.0,"name[Cocum], eatType[pub], near[The Rice Boat]",43,,,,,,Cocum is a pub near The Rice Boat.,The pub Cocum is located near The Rice Boat.,Near The Rice Boat is a pub called Cocum .,Cocum is near The Rice Boat. ,The pub Cocum is located near The Rice Boat.,gong,harv,adapt,dangnt,forge1
1473246696,12/1/2017 05:14:36,3100725699,12/1/2017 05:14:10,False,prodege,1.0,26643631,CAN,ON,Kingston,108.170.162.246,100,100,100,100,100,,5.0,,,2.0,"name[Cocum], eatType[pub], near[The Rice Boat]",43,,,,,,Cocum is a pub near The Rice Boat.,The pub Cocum is located near The Rice Boat.,Near The Rice Boat is a pub called Cocum .,Cocum is near The Rice Boat. ,The pub Cocum is located near The Rice Boat.,gong,harv,adapt,dangnt,forge1
1473246696,12/1/2017 06:01:36,3100814799,12/1/2017 05:48:57,False,prodege,1.0,11521789,USA,CA,San Diego,70.95.128.178,100,80,90,100,80,,5.0,,,2.0,"name[Cocum], eatType[pub], near[The Rice Boat]",43,,,,,,Cocum is a pub near The Rice Boat.,The pub Cocum is located near The Rice Boat.,Near The Rice Boat is a pub called Cocum .,Cocum is near The Rice Boat. ,The pub Cocum is located near The Rice Boat.,gong,harv,adapt,dangnt,forge1
1473246697,12/1/2017 04:48:44,3100681221,12/1/2017 04:48:01,False,elite,1.0,44081586,USA,NY,New York,138.197.155.168,111,111,111,111,111,,,45.0,35.0,34.0,"name[Cocum], eatType[pub], near[The Sorrento]",44,,,,,,"Near The Sorrento, there is a pub called Cocum.",Cocum is a pub near the The Sorrento.,Cocum is a pub near The Sorrento.,Cocum is a pub near The Sorrento.,Cocum is a pub near The Sorrento.,slug-alt,tr2,gong,sheff2,tgen
1473246697,12/1/2017 05:14:36,3100725698,12/1/2017 05:14:10,False,prodege,1.0,26643631,CAN,ON,Kingston,108.170.162.246,100,100,100,100,100,,,45.0,35.0,34.0,"name[Cocum], eatType[pub], near[The Sorrento]",44,,,,,,"Near The Sorrento, there is a pub called Cocum.",Cocum is a pub near the The Sorrento.,Cocum is a pub near The Sorrento.,Cocum is a pub near The Sorrento.,Cocum is a pub near The Sorrento.,slug-alt,tr2,gong,sheff2,tgen
1473246697,12/1/2017 06:01:36,3100814809,12/1/2017 05:48:57,False,prodege,1.0,11521789,USA,CA,San Diego,70.95.128.178,80,100,100,100,100,,,45.0,35.0,34.0,"name[Cocum], eatType[pub], near[The Sorrento]",44,,,,,,"Near The Sorrento, there is a pub called Cocum.",Cocum is a pub near the The Sorrento.,Cocum is a pub near The Sorrento.,Cocum is a pub near The Sorrento.,Cocum is a pub near The Sorrento.,slug-alt,tr2,gong,sheff2,tgen
1473246698,12/1/2017 21:14:32,3102501668,12/1/2017 21:13:28,False,instagc,1.0,15193250,USA,SC,Chesnee,204.116.1.23,100,100,90,90,100,,,,,,"name[Cotto], eatType[coffee shop], near[The Bakers]",45,,,,,,Cotto is a coffee shop near The Bakers.,Cotto is a coffee shop and is located near The Bakers,"For a coffee shop near The Bakers, try Cotto.",Cotto is near The Bakers. ,There is a coffee shop near The Bakers called Cotto that has a customer rating of 5 out of 5.,harv,slug-alt,forge3,dangnt,zhaw1
1473246698,12/1/2017 21:19:57,3102515264,12/1/2017 21:14:26,False,clixsense,1.0,40925305,CAN,QC,Montréal,67.70.103.235,100,95,100,100,100,,,,,,"name[Cotto], eatType[coffee shop], near[The Bakers]",45,,,,,,Cotto is a coffee shop near The Bakers.,Cotto is a coffee shop and is located near The Bakers,"For a coffee shop near The Bakers, try Cotto.",Cotto is near The Bakers. ,There is a coffee shop near The Bakers called Cotto that has a customer rating of 5 out of 5.,harv,slug-alt,forge3,dangnt,zhaw1
1473246698,12/1/2017 22:19:30,3102650582,12/1/2017 22:18:38,False,bitcoinget,1.0,44106665,USA,TX,Dallas,209.58.144.244,100,90,100,100,100,,,,,,"name[Cotto], eatType[coffee shop], near[The Bakers]",45,,,,,,Cotto is a coffee shop near The Bakers.,Cotto is a coffee shop and is located near The Bakers,"For a coffee shop near The Bakers, try Cotto.",Cotto is near The Bakers. ,There is a coffee shop near The Bakers called Cotto that has a customer rating of 5 out of 5.,harv,slug-alt,forge3,dangnt,zhaw1
1473246699,12/1/2017 17:58:11,3102045283,12/1/2017 17:57:00,False,neodev,1.0,43939704,USA,TX,Dallas,209.58.148.22,50,52,45,49,43,,3.0,2.0,,,"name[Cotto], eatType[pub], near[The Bakers]",46,,,,,,Close to The Bakers is Cotto pub.,Cotto is a pub near the bakers.,Cotto is a pub near The Bakers.,Cotto is a pub near The Bakers with a price range of less than £20.,Near The Bakers is a pub named Cotto .,zhaw1,chen,slug,nle,adapt
1473246699,12/1/2017 19:18:52,3102226159,12/1/2017 19:17:14,False,neodev,1.0,43959305,USA,TX,Dallas,209.58.148.15,65,60,62,58,55,,3.0,2.0,,,"name[Cotto], eatType[pub], near[The Bakers]",46,,,,,,Close to The Bakers is Cotto pub.,Cotto is a pub near the bakers.,Cotto is a pub near The Bakers.,Cotto is a pub near The Bakers with a price range of less than £20.,Near The Bakers is a pub named Cotto .,zhaw1,chen,slug,nle,adapt
1473246699,12/1/2017 20:05:02,3102331285,12/1/2017 20:02:51,False,neodev,1.0,16854635,USA,OH,Lakewood,70.187.74.147,50,100,100,100,60,,3.0,2.0,,,"name[Cotto], eatType[pub], near[The Bakers]",46,,,,,,Close to The Bakers is Cotto pub.,Cotto is a pub near the bakers.,Cotto is a pub near The Bakers.,Cotto is a pub near The Bakers with a price range of less than £20.,Near The Bakers is a pub named Cotto .,zhaw1,chen,slug,nle,adapt
1473246700,12/1/2017 20:44:23,3102427854,12/1/2017 20:43:26,False,neodev,1.0,41127744,USA,NY,New York,38.132.119.68,80,80,80,80,80,,4.0,,2.0,,"name[Giraffe], eatType[coffee shop], near[The Bakers]",47,,,,,,Giraffe is a children friendly coffee shop located near The Bakers.,Giraffe is a coffee shop near The Bakers.,The coffee shop Giraffe is located near The Bakers.,Giraffe is a coffee shop near The Bakers.,Giraffe is a coffee shop is near The Bakers.,nle,sheff1,forge1,forge3,tr2
1473246700,12/1/2017 21:07:21,3102484975,12/1/2017 21:05:44,False,instagc,1.0,15193250,USA,SC,Chesnee,204.116.1.23,100,90,90,90,90,,4.0,,2.0,,"name[Giraffe], eatType[coffee shop], near[The Bakers]",47,,,,,,Giraffe is a children friendly coffee shop located near The Bakers.,Giraffe is a coffee shop near The Bakers.,The coffee shop Giraffe is located near The Bakers.,Giraffe is a coffee shop near The Bakers.,Giraffe is a coffee shop is near The Bakers.,nle,sheff1,forge1,forge3,tr2
1473246700,12/1/2017 21:10:08,3102491770,12/1/2017 21:09:10,False,clixsense,1.0,40925305,CAN,QC,Montréal,67.70.103.235,100,100,90,100,100,,4.0,,2.0,,"name[Giraffe], eatType[coffee shop], near[The Bakers]",47,,,,,,Giraffe is a children friendly coffee shop located near The Bakers.,Giraffe is a coffee shop near The Bakers.,The coffee shop Giraffe is located near The Bakers.,Giraffe is a coffee shop near The Bakers.,Giraffe is a coffee shop is near The Bakers.,nle,sheff1,forge1,forge3,tr2
1473246701,12/2/2017 06:50:57,3103634753,12/2/2017 06:50:22,False,instagc,1.0,22525106,USA,PA,Pittsburgh,74.111.184.101,100,100,100,100,90,4.0,,,1.0,,"name[Giraffe], eatType[coffee shop], near[The Rice Boat]",48,,,,,,Giraffe is a coffee shop near The Rice Boat.,Giraffe is a coffee shop near The Rice Boat in the city centre.,Giraffe is a coffee shop and is located near The Rice Boat,Giraffe is a coffee shop near The Rice Boat.,Giraffe is near The Rice Boat. ,sheff1,nle,slug-alt,slug,dangnt
1473246701,12/2/2017 10:06:03,3103889743,12/2/2017 10:05:47,False,bitcoinget,1.0,43387499,USA,OH,,198.185.18.207,100,100,99,100,100,4.0,,,1.0,,"name[Giraffe], eatType[coffee shop], near[The Rice Boat]",48,,,,,,Giraffe is a coffee shop near The Rice Boat.,Giraffe is a coffee shop near The Rice Boat in the city centre.,Giraffe is a coffee shop and is located near The Rice Boat,Giraffe is a coffee shop near The Rice Boat.,Giraffe is near The Rice Boat. ,sheff1,nle,slug-alt,slug,dangnt
1473246701,12/2/2017 10:11:20,3103899620,12/2/2017 10:10:18,False,elite,1.0,44006011,GBR,C3,Huntingdon,81.157.251.115,100,100,100,100,100,4.0,,,1.0,,"name[Giraffe], eatType[coffee shop], near[The Rice Boat]",48,,,,,,Giraffe is a coffee shop near The Rice Boat.,Giraffe is a coffee shop near The Rice Boat in the city centre.,Giraffe is a coffee shop and is located near The Rice Boat,Giraffe is a coffee shop near The Rice Boat.,Giraffe is near The Rice Boat. ,sheff1,nle,slug-alt,slug,dangnt
1473246702,11/30/2017 16:36:56,3098762233,11/30/2017 16:36:04,False,instagc,1.0,15193250,USA,SC,Chesnee,204.116.1.23,100,100,100,100,100,,,,,,"name[Giraffe], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",49,,,,,,Giraffe is a pub near the Rainbow Vegetarian Café that is family friendly.,Giraffe is a family friendly English pub near the Rainbow Vegetarian Café .,Giraffe is a family friendly pub serving English food it is located near Rainbow Vegetarian Café in riverside.,Giraffe is a family friendly pub located in riverside near Rainbow Vegetarian Café,Giraffe is a family friendly pub serving English food in the riverside area near Rainbow Vegetarian Café. ,sheff2,zhang,sheff1,slug-alt,dangnt
1473246702,11/30/2017 18:19:07,3099045215,11/30/2017 18:18:10,False,instagc,1.0,32929382,USA,TN,Clinton,99.93.23.171,100,100,90,100,90,,,,,,"name[Giraffe], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",49,,,,,,Giraffe is a pub near the Rainbow Vegetarian Café that is family friendly.,Giraffe is a family friendly English pub near the Rainbow Vegetarian Café .,Giraffe is a family friendly pub serving English food it is located near Rainbow Vegetarian Café in riverside.,Giraffe is a family friendly pub located in riverside near Rainbow Vegetarian Café,Giraffe is a family friendly pub serving English food in the riverside area near Rainbow Vegetarian Café. ,sheff2,zhang,sheff1,slug-alt,dangnt
1473246702,11/30/2017 18:35:37,3099080033,11/30/2017 18:29:22,False,instagc,1.0,15004831,USA,RI,Riverside,100.40.118.179,100,100,90,100,100,,,,,,"name[Giraffe], eatType[pub], food[English], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",49,,,,,,Giraffe is a pub near the Rainbow Vegetarian Café that is family friendly.,Giraffe is a family friendly English pub near the Rainbow Vegetarian Café .,Giraffe is a family friendly pub serving English food it is located near Rainbow Vegetarian Café in riverside.,Giraffe is a family friendly pub located in riverside near Rainbow Vegetarian Café,Giraffe is a family friendly pub serving English food in the riverside area near Rainbow Vegetarian Café. ,sheff2,zhang,sheff1,slug-alt,dangnt
1473246703,12/1/2017 11:40:43,3101339708,12/1/2017 11:40:12,False,neodev,1.0,43856242,USA,FL,Miami,168.194.108.77,78,47,97,35,87,,,,,,"name[Giraffe], eatType[pub], food[Fast food], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",50,,,,,,Giraffe is a Fast food pub located in the city centre near Rainbow Vegetarian Café it is not family-friendly.,Giraffe is a fast food pub near Rainbow Vegetarian Café in the city centre . It is not family-friendly .,Giraffe is a pub serving Fast food in the city centre near Rainbow Vegetarian Café. It is not family-friendly ,Giraffe is a fast food pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Giraffe is a Fast food pub in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,sheff1,zhang,dangnt,tgen,slug
1473246703,12/1/2017 13:43:21,3101520473,12/1/2017 13:40:38,False,neodev,1.0,44062657,GBR,,,31.3.224.68,100,100,100,100,100,,,,,,"name[Giraffe], eatType[pub], food[Fast food], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",50,,,,,,Giraffe is a Fast food pub located in the city centre near Rainbow Vegetarian Café it is not family-friendly.,Giraffe is a fast food pub near Rainbow Vegetarian Café in the city centre . It is not family-friendly .,Giraffe is a pub serving Fast food in the city centre near Rainbow Vegetarian Café. It is not family-friendly ,Giraffe is a fast food pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Giraffe is a Fast food pub in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,sheff1,zhang,dangnt,tgen,slug
1473246703,12/1/2017 16:22:34,3101840600,12/1/2017 16:18:30,False,instagc,1.0,15004831,USA,RI,Riverside,100.40.118.179,100,100,100,100,100,,,,,,"name[Giraffe], eatType[pub], food[Fast food], area[city centre], familyFriendly[no], near[Rainbow Vegetarian Café]",50,,,,,,Giraffe is a Fast food pub located in the city centre near Rainbow Vegetarian Café it is not family-friendly.,Giraffe is a fast food pub near Rainbow Vegetarian Café in the city centre . It is not family-friendly .,Giraffe is a pub serving Fast food in the city centre near Rainbow Vegetarian Café. It is not family-friendly ,Giraffe is a fast food pub located in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,Giraffe is a Fast food pub in the city centre near Rainbow Vegetarian Café. It is not family-friendly.,sheff1,zhang,dangnt,tgen,slug
1473246704,12/1/2017 04:52:04,3100687206,12/1/2017 04:51:34,False,elite,1.0,44081586,USA,NY,New York,138.197.155.168,111,111,111,111,111,,,,,,"name[Giraffe], eatType[pub], food[Fast food], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",51,,,,,,"Near Rainbow Vegetarian Café, in the city centre, Giraffe is a family-friendly pub serving Fast food.","The pub Giraffe is in city centre. It offers fast food. Giraffe, which is located near Rainbow Vegetarian Café, welcomes children.",Giraffe is a family friendly pub serving Fast food in the city centre near Rainbow Vegetarian Café. ,Giraffe is a family-friendly pub in the city centre near Rainbow Vegetarian Café.,Giraffe is a pub located near Rainbow Vegetarian Café. It is family friendly and serves Fast food.,slug-alt,forge1,dangnt,slug,sheff2
1473246704,12/1/2017 06:47:19,3100897905,12/1/2017 06:42:21,False,keeprewarding,1.0,42313097,CAN,BC,Hope,75.156.83.88,90,85,110,95,105,,,,,,"name[Giraffe], eatType[pub], food[Fast food], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",51,,,,,,"Near Rainbow Vegetarian Café, in the city centre, Giraffe is a family-friendly pub serving Fast food.","The pub Giraffe is in city centre. It offers fast food. Giraffe, which is located near Rainbow Vegetarian Café, welcomes children.",Giraffe is a family friendly pub serving Fast food in the city centre near Rainbow Vegetarian Café. ,Giraffe is a family-friendly pub in the city centre near Rainbow Vegetarian Café.,Giraffe is a pub located near Rainbow Vegetarian Café. It is family friendly and serves Fast food.,slug-alt,forge1,dangnt,slug,sheff2
1473246704,12/1/2017 09:59:12,3101193203,12/1/2017 09:57:28,False,neodev,1.0,31650069,CAN,BC,Kelowna,24.71.118.23,90,70,100,100,100,,,,,,"name[Giraffe], eatType[pub], food[Fast food], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",51,,,,,,"Near Rainbow Vegetarian Café, in the city centre, Giraffe is a family-friendly pub serving Fast food.","The pub Giraffe is in city centre. It offers fast food. Giraffe, which is located near Rainbow Vegetarian Café, welcomes children.",Giraffe is a family friendly pub serving Fast food in the city centre near Rainbow Vegetarian Café. ,Giraffe is a family-friendly pub in the city centre near Rainbow Vegetarian Café.,Giraffe is a pub located near Rainbow Vegetarian Café. It is family friendly and serves Fast food.,slug-alt,forge1,dangnt,slug,sheff2
